Marker,Name,Major_Coefficient,Parent_Name,Minor_Coefficient,Queried,Queried_Marker,Queried_Name,Queried_Parent_Name
Alcam,W3D1,,RGC,0.446982009421413,Queried,Alcam,1_W3D1.1,RGC
Cntnap5a,W3D1,,RGC,0.505545281549636,Queried,Cntnap5a,1_W3D1.1,RGC
Pcdh10,W3D1,,RGC,0.516504834589755,Queried,Pcdh10,1_W3D1.1,RGC
Gpi1,W3D1,,RGC,0.34799893787015,Queried,Gpi1,1_W3D1.1,RGC
Kcnc2,W3D1,,RGC,0.467038466350501,Queried,Kcnc2,1_W3D1.1,RGC
Pex5l,W3D1,,RGC,0.446597310446644,Queried,Pex5l,1_W3D1.1,RGC
Tuba1a,W3D1,,RGC,0.323281378527052,Queried,Tuba1a,1_W3D1.1,RGC
Rbpms2,W3D1,,RGC,0.333823315687636,Queried,Rbpms2,1_W3D1.1,RGC
Tenm2,W3D1,,RGC,0.448642698167803,Queried,Tenm2,1_W3D1.1,RGC
Ncam2,W3D1,,RGC,0.489760183340668,Queried,Ncam2,1_W3D1.1,RGC
Ptprd,W3D1,,RGC,0.46069924168734,Queried,Ptprd,1_W3D1.1,RGC
Ptprm,W3D1,,RGC,0.419598397685523,Queried,Ptprm,1_W3D1.1,RGC
Asic2,W3D1,,RGC,0.388269919809905,Queried,Asic2,1_W3D1.1,RGC
Pcp4,W3D1,,RGC,0.527857472604589,Queried,Pcp4,1_W3D1.1,RGC
Galntl6,W3D1,,RGC,0.370307542099306,Queried,Galntl6,1_W3D1.1,RGC
Gm32647,NOVEL_20,,RGC,0.369145586170546,Queried,Gm32647,20_Novel,RGC
Hcn1,NOVEL_20,,RGC,0.290778483896062,Queried,Hcn1,20_Novel,RGC
Tshz2,NOVEL_20,,RGC,0.36890809941504,Queried,Tshz2,20_Novel,RGC
Inpp4b,NOVEL_20,,RGC,0.550068940930429,Queried,Inpp4b,20_Novel,RGC
Marcks,NOVEL_20,,RGC,0.271827827062876,Queried,Marcks,20_Novel,RGC
Meis2,NOVEL_20,,RGC,0.92303400338117,Queried,Meis2,20_Novel,RGC
Penk,NOVEL_20,,RGC,0.693232745201789,Queried,Penk,20_Novel,RGC
Ebf3,NOVEL_20,,RGC,0.331465161304477,Queried,Ebf3,20_Novel,RGC
Chrm3,NOVEL_20,,RGC,0.322281582468101,Queried,Chrm3,20_Novel,RGC
Cntn5,NOVEL_20,,RGC,0.395884579958507,Queried,Cntn5,20_Novel,RGC
Pcdh9,NOVEL_20,,RGC,0.832499505678385,Queried,Pcdh9,20_Novel,RGC
Csmd3,NOVEL_20,,RGC,0.372198851383617,Queried,Csmd3,20_Novel,RGC
Ppp3ca,NOVEL_20,,RGC,0.278554182752288,Queried,Ppp3ca,20_Novel,RGC
Zfhx3,TBR1-S2,,RGC,0.456948541992282,Queried,Zfhx3,21_Tbr1_S2,RGC
Pcp4,TBR1-S2,,RGC,0.501200120757718,Queried,Pcp4,21_Tbr1_S2,RGC
Tafa2,TBR1-S2,,RGC,0.359042827987531,Queried,Tafa2,21_Tbr1_S2,RGC
Rgs4,TBR1-S2,,RGC,0.282670316959867,Queried,Rgs4,21_Tbr1_S2,RGC
Ntng1,TBR1-S2,,RGC,0.28461350281102,Queried,Ntng1,21_Tbr1_S2,RGC
Asic2,TBR1-S2,,RGC,0.429295689839534,Queried,Asic2,21_Tbr1_S2,RGC
Cntn5,TBR1-S2,,RGC,0.566087198201563,Queried,Cntn5,21_Tbr1_S2,RGC
Nlgn1,TBR1-S2,,RGC,0.444849108463377,Queried,Nlgn1,21_Tbr1_S2,RGC
Necab2,TBR1-S2,,RGC,0.329654205510846,Queried,Necab2,21_Tbr1_S2,RGC
Lrrc4c,TBR1-S2,,RGC,0.896865979662187,Queried,Lrrc4c,21_Tbr1_S2,RGC
Slc35f1,TBR1-S2,,RGC,0.399057483100895,Queried,Slc35f1,21_Tbr1_S2,RGC
Mast4,TBR1-S2,,RGC,0.293239857925133,Queried,Mast4,21_Tbr1_S2,RGC
Sgcz,TBR1-S2,,RGC,0.672804381194773,Queried,Sgcz,21_Tbr1_S2,RGC
Pvalb,TBR1-S2,,RGC,0.275786808793591,Queried,Pvalb,21_Tbr1_S2,RGC
Gabrg3,TBR1-S2,,RGC,0.480663494051299,Queried,Gabrg3,21_Tbr1_S2,RGC
Tshz2,TBR1-S2,,RGC,0.405016292957514,Queried,Tshz2,21_Tbr1_S2,RGC
Gpc5,"M3, M5, OR M6",,RGC,0.815095383157338,Queried,Gpc5,22_M5,RGC
Sgcd,"M3, M5, OR M6",,RGC,0.681660015331916,Queried,Sgcd,22_M5,RGC
Ntm,"M3, M5, OR M6",,RGC,0.282293351600832,Queried,Ntm,22_M5,RGC
Ctxn3,"M3, M5, OR M6",,RGC,0.491918206325397,Queried,Ctxn3,22_M5,RGC
Mgat4c,"M3, M5, OR M6",,RGC,0.281748118409926,Queried,Mgat4c,22_M5,RGC
Csmd1,"M3, M5, OR M6",,RGC,0.29082083970956,Queried,Csmd1,22_M5,RGC
Lrp1b,"M3, M5, OR M6",,RGC,0.295519041440308,Queried,Lrp1b,22_M5,RGC
Kirrel3,"M3, M5, OR M6",,RGC,0.720390407476037,Queried,Kirrel3,22_M5,RGC
Tmcc3,"M3, M5, OR M6",,RGC,0.305122182654136,Queried,Tmcc3,22_M5,RGC
Pcsk2,"M3, M5, OR M6",,RGC,0.397708071906814,Queried,Pcsk2,22_M5,RGC
Trhde,"M3, M5, OR M6",,RGC,0.687154679486157,Queried,Trhde,22_M5,RGC
Pcdh15,"M3, M5, OR M6",,RGC,0.364878144695674,Queried,Pcdh15,22_M5,RGC
Caln1,"M3, M5, OR M6",,RGC,0.438397829115155,Queried,Caln1,22_M5,RGC
Igf1,"M3, M5, OR M6",,RGC,0.337655873983418,Queried,Igf1,22_M5,RGC
Unc5d,"M3, M5, OR M6",,RGC,0.442001267453234,Queried,Unc5d,22_M5,RGC
Pcdh9,"M3, M5, OR M6",,RGC,0.345838795542153,Queried,Pcdh9,22_M5,RGC
Hs3st4,"M3, M5, OR M6",,RGC,0.287023092924866,Queried,Hs3st4,22_M5,RGC
Pcp4,"M3, M5, OR M6",,RGC,0.401833299986368,Queried,Pcp4,22_M5,RGC
Pcdh7,W3D2,,RGC,0.79784259747162,Queried,Pcdh7,23_W3D2,RGC
Ogfrl1,W3D2,,RGC,0.690008487197076,Queried,Ogfrl1,23_W3D2,RGC
Ptn,W3D2,,RGC,0.400028616741704,Queried,Ptn,23_W3D2,RGC
Lrrc4c,W3D2,,RGC,0.515166277851855,Queried,Lrrc4c,23_W3D2,RGC
Mafb,W3D2,,RGC,0.723427372999857,Queried,Mafb,23_W3D2,RGC
Hpcal1,W3D2,,RGC,0.359140513095995,Queried,Hpcal1,23_W3D2,RGC
Pvalb,W3D2,,RGC,0.80644608695551,Queried,Pvalb,23_W3D2,RGC
Kcnd2,W3D2,,RGC,0.911085907064229,Queried,Kcnd2,23_W3D2,RGC
Sphkap,W3D2,,RGC,0.358936402513531,Queried,Sphkap,23_W3D2,RGC
6330411d24rik,W3D2,,RGC,0.731959772405635,Queried,6330411D24Rik,23_W3D2,RGC
Rab3c,W3D2,,RGC,0.408471654634065,Queried,Rab3c,23_W3D2,RGC
Camk2d,W3D2,,RGC,0.39233264471599,Queried,Camk2d,23_W3D2,RGC
Dpp10,W3D2,,RGC,0.508680118460111,Queried,Dpp10,23_W3D2,RGC
Cdh4,W3D2,,RGC,0.431052641706165,Queried,Cdh4,23_W3D2,RGC
Gabrg3,W3D2,,RGC,0.524918704232413,Queried,Gabrg3,23_W3D2,RGC
Cntn5,W3D2,,RGC,0.452908375195095,Queried,Cntn5,23_W3D2,RGC
Chrm2,W3D2,,RGC,0.790311558648489,Queried,Chrm2,23_W3D2,RGC
Tppp3,W3D2,,RGC,0.503267214500523,Queried,Tppp3,23_W3D2,RGC
Klhl1,NOVEL_24,,RGC,0.385479448106614,Queried,Klhl1,24_Novel,RGC
Ano3,NOVEL_24,,RGC,0.581418719014987,Queried,Ano3,24_Novel,RGC
Dpp10,NOVEL_24,,RGC,0.622835042008668,Queried,Dpp10,24_Novel,RGC
Egfem1,NOVEL_24,,RGC,0.307455910375864,Queried,Egfem1,24_Novel,RGC
Pcdh9,NOVEL_24,,RGC,0.554237348135486,Queried,Pcdh9,24_Novel,RGC
Tppp3,NOVEL_24,,RGC,0.374925443637462,Queried,Tppp3,24_Novel,RGC
Calb1,NOVEL_24,,RGC,0.975539975416258,Queried,Calb1,24_Novel,RGC
Pcdh10,NOVEL_24,,RGC,0.321687579486828,Queried,Pcdh10,24_Novel,RGC
Zfhx3,NOVEL_24,,RGC,0.356518440691001,Queried,Zfhx3,24_Novel,RGC
Cplx2,NOVEL_24,,RGC,0.348969710248225,Queried,Cplx2,24_Novel,RGC
Tafa2,NOVEL_24,,RGC,0.368430948941398,Queried,Tafa2,24_Novel,RGC
Alcam,NOVEL_24,,RGC,0.325501908821091,Queried,Alcam,24_Novel,RGC
Gabrg3,NOVEL_24,,RGC,0.366085833435403,Queried,Gabrg3,24_Novel,RGC
Sgcz,NOVEL_24,,RGC,0.445621418035457,Queried,Sgcz,24_Novel,RGC
Sgcd,NOVEL_24,,RGC,0.384416329233166,Queried,Sgcd,24_Novel,RGC
Pvalb,NOVEL_24,,RGC,0.619542186752809,Queried,Pvalb,24_Novel,RGC
Gm32647,NOVEL_24,,RGC,0.876580725718984,Queried,Gm32647,24_Novel,RGC
Inpp4b,NOVEL_25,,RGC,0.540996672633642,Queried,Inpp4b,25_Novel,RGC
Zmat4,NOVEL_25,,RGC,0.262508278702108,Queried,Zmat4,25_Novel,RGC
Pcdh9,NOVEL_25,,RGC,0.376494728779649,Queried,Pcdh9,25_Novel,RGC
Ntng1,NOVEL_25,,RGC,0.271844736014474,Queried,Ntng1,25_Novel,RGC
Rgs6,NOVEL_25,,RGC,0.36650571152918,Queried,Rgs6,25_Novel,RGC
Dlg2,NOVEL_25,,RGC,0.260468021153689,Queried,Dlg2,25_Novel,RGC
Nrxn3,NOVEL_25,,RGC,0.273040973009984,Queried,Nrxn3,25_Novel,RGC
Ralyl,NOVEL_25,,RGC,0.300375102062226,Queried,Ralyl,25_Novel,RGC
Meis2,NOVEL_25,,RGC,0.469363647828369,Queried,Meis2,25_Novel,RGC
Cplx1,NOVEL_25,,RGC,0.257947212340149,Queried,Cplx1,25_Novel,RGC
Grid2,NOVEL_25,,RGC,0.705696649634987,Queried,Grid2,25_Novel,RGC
Tafa1,NOVEL_25,,RGC,0.258304776432271,Queried,Tafa1,25_Novel,RGC
Lrrtm4,NOVEL_25,,RGC,0.347341147170257,Queried,Lrrtm4,25_Novel,RGC
Kirrel3,NOVEL_25,,RGC,0.6422788969372,Queried,Kirrel3,25_Novel,RGC
Ptn,NOVEL_25,,RGC,0.437010639646513,Queried,Ptn,25_Novel,RGC
Nell1,NOVEL_25,,RGC,0.26175887844909,Queried,Nell1,25_Novel,RGC
Sorcs1,NOVEL_26,,RGC,0.538225885859698,Queried,Sorcs1,26_Novel,RGC
Lrrtm4,NOVEL_26,,RGC,0.418294446845437,Queried,Lrrtm4,26_Novel,RGC
Inpp4b,NOVEL_26,,RGC,0.311226824718763,Queried,Inpp4b,26_Novel,RGC
Sgcz,NOVEL_26,,RGC,0.414360828905936,Queried,Sgcz,26_Novel,RGC
Meis2,NOVEL_26,,RGC,0.409283822867093,Queried,Meis2,26_Novel,RGC
Nell1,NOVEL_26,,RGC,0.362422450603768,Queried,Nell1,26_Novel,RGC
Serpini1,NOVEL_26,,RGC,0.565086389077897,Queried,Serpini1,26_Novel,RGC
Pcdh11x,NOVEL_26,,RGC,0.598886623196449,Queried,Pcdh11x,26_Novel,RGC
Sorcs3,NOVEL_26,,RGC,0.406087875098199,Queried,Sorcs3,26_Novel,RGC
Pcdh15,NOVEL_26,,RGC,0.476895814088887,Queried,Pcdh15,26_Novel,RGC
Ctnna2,NOVEL_26,,RGC,0.322762295579322,Queried,Ctnna2,26_Novel,RGC
Kcnq5,NOVEL_26,,RGC,0.450572345384475,Queried,Kcnq5,26_Novel,RGC
Ogfrl1,NOVEL_26,,RGC,0.337330236838209,Queried,Ogfrl1,26_Novel,RGC
Grm5,NOVEL_26,,RGC,0.350419622299781,Queried,Grm5,26_Novel,RGC
Plcb4,NOVEL_26,,RGC,0.44084573826392,Queried,Plcb4,26_Novel,RGC
Penk,NOVEL_26,,RGC,0.483931211035967,Queried,Penk,26_Novel,RGC
Nrgn,NOVEL_27,,RGC,0.581950370898822,Queried,Nrgn,27_Novel,RGC
Sorcs1,NOVEL_27,,RGC,0.510299001982763,Queried,Sorcs1,27_Novel,RGC
Chrna6,NOVEL_27,,RGC,0.267692959288993,Queried,Chrna6,27_Novel,RGC
Cntnap2,NOVEL_27,,RGC,0.347153768346083,Queried,Cntnap2,27_Novel,RGC
Dab1,NOVEL_27,,RGC,0.349850210319099,Queried,Dab1,27_Novel,RGC
Igf1,NOVEL_27,,RGC,0.35743553700539,Queried,Igf1,27_Novel,RGC
Rgs7bp,NOVEL_27,,RGC,0.322656757264212,Queried,Rgs7bp,27_Novel,RGC
Kirrel3,NOVEL_27,,RGC,0.401914080888024,Queried,Kirrel3,27_Novel,RGC
Ebf3,NOVEL_27,,RGC,0.297419317960721,Queried,Ebf3,27_Novel,RGC
Alk,NOVEL_27,,RGC,0.403790300691954,Queried,Alk,27_Novel,RGC
Sdk1,NOVEL_27,,RGC,0.668458810257625,Queried,Sdk1,27_Novel,RGC
Pvalb,NOVEL_27,,RGC,0.344650586264181,Queried,Pvalb,27_Novel,RGC
Sgcd,NOVEL_27,,RGC,0.620063760176456,Queried,Sgcd,27_Novel,RGC
Fat3,NOVEL_27,,RGC,0.278584179878747,Queried,Fat3,27_Novel,RGC
Hs6st3,NOVEL_27,,RGC,0.335276552384957,Queried,Hs6st3,27_Novel,RGC
Cck,NOVEL_27,,RGC,0.261058641961282,Queried,Cck,27_Novel,RGC
Sv2c,NOVEL_27,,RGC,0.29399349255615,Queried,Sv2c,27_Novel,RGC
Kcnip1,NOVEL_27,,RGC,0.337797333986131,Queried,Kcnip1,27_Novel,RGC
Marcks,F-MIDI-OFF,,RGC,0.337534834515713,Queried,Marcks,28_FmidiOFF,RGC
Cplx2,F-MIDI-OFF,,RGC,0.344532787488294,Queried,Cplx2,28_FmidiOFF,RGC
Vsnl1,F-MIDI-OFF,,RGC,0.292515223133055,Queried,Vsnl1,28_FmidiOFF,RGC
Synpr,F-MIDI-OFF,,RGC,0.278215152265491,Queried,Synpr,28_FmidiOFF,RGC
Csmd1,F-MIDI-OFF,,RGC,0.306510778892178,Queried,Csmd1,28_FmidiOFF,RGC
Robo1,F-MIDI-OFF,,RGC,0.308702142511627,Queried,Robo1,28_FmidiOFF,RGC
Scg2,F-MIDI-OFF,,RGC,0.294902708468358,Queried,Scg2,28_FmidiOFF,RGC
Pvalb,F-MIDI-OFF,,RGC,0.361392219622412,Queried,Pvalb,28_FmidiOFF,RGC
Rprm,F-MIDI-OFF,,RGC,0.306847104303264,Queried,Rprm,28_FmidiOFF,RGC
Foxp1,F-MIDI-OFF,,RGC,0.323455817731474,Queried,Foxp1,28_FmidiOFF,RGC
Kcnb2,F-MIDI-OFF,,RGC,0.340355474226334,Queried,Kcnb2,28_FmidiOFF,RGC
Tac1,F-MIDI-OFF,,RGC,0.607339490554426,Queried,Tac1,28_FmidiOFF,RGC
Sorcs1,F-MIDI-OFF,,RGC,0.258272959545022,Queried,Sorcs1,28_FmidiOFF,RGC
Pcdh9,F-MIDI-OFF,,RGC,0.460195342053897,Queried,Pcdh9,28_FmidiOFF,RGC
Gabra2,F-MIDI-OFF,,RGC,0.297377184357194,Queried,Gabra2,28_FmidiOFF,RGC
Cntn5,F-MIDI-OFF,,RGC,0.341542400595452,Queried,Cntn5,28_FmidiOFF,RGC
Sphkap,F-MIDI-OFF,,RGC,0.326979726869995,Queried,Sphkap,28_FmidiOFF,RGC
Pcp4,NOVEL_29,,RGC,0.506252484077925,Queried,Pcp4,29_Novel,RGC
Galntl6,NOVEL_29,,RGC,0.382399509315539,Queried,Galntl6,29_Novel,RGC
Ralyl,NOVEL_29,,RGC,0.545346218069242,Queried,Ralyl,29_Novel,RGC
Meis2,NOVEL_29,,RGC,0.915909883122749,Queried,Meis2,29_Novel,RGC
Sphkap,NOVEL_29,,RGC,0.399288918148162,Queried,Sphkap,29_Novel,RGC
Cplx1,NOVEL_29,,RGC,0.503900102801746,Queried,Cplx1,29_Novel,RGC
Brinp3,NOVEL_29,,RGC,0.368734263450302,Queried,Brinp3,29_Novel,RGC
Gm32647,NOVEL_29,,RGC,0.422232437868921,Queried,Gm32647,29_Novel,RGC
Nlgn1,NOVEL_29,,RGC,0.375644352914841,Queried,Nlgn1,29_Novel,RGC
Cst3,NOVEL_29,,RGC,0.507388566898131,Queried,Cst3,29_Novel,RGC
Ebf1,NOVEL_29,,RGC,0.404004590729477,Queried,Ebf1,29_Novel,RGC
Cntnap2,NOVEL_29,,RGC,0.443584083994508,Queried,Cntnap2,29_Novel,RGC
Grid2,NOVEL_29,,RGC,0.41227288020203,Queried,Grid2,29_Novel,RGC
Lrrtm4,NOVEL_29,,RGC,0.610108914992339,Queried,Lrrtm4,29_Novel,RGC
Zfp804b,W3D1,,RGC,0.436157763101977,Queried,Zfp804b,2_W3D1.2,RGC
Csmd3,W3D1,,RGC,0.462231446846628,Queried,Csmd3,2_W3D1.2,RGC
Pou6f2,W3D1,,RGC,0.768207161697727,Queried,Pou6f2,2_W3D1.2,RGC
Ano3,W3D1,,RGC,0.601522107920695,Queried,Ano3,2_W3D1.2,RGC
Sdk1,W3D1,,RGC,0.806558711108568,Queried,Sdk1,2_W3D1.2,RGC
Tac1,W3D1,,RGC,0.822097265217669,Queried,Tac1,2_W3D1.2,RGC
Magi1,W3D1,,RGC,0.428121130089671,Queried,Magi1,2_W3D1.2,RGC
Tagln3,W3D1,,RGC,0.791023255080056,Queried,Tagln3,2_W3D1.2,RGC
Cpne4,W3D1,,RGC,0.561332926256384,Queried,Cpne4,2_W3D1.2,RGC
Grin2a,W3D1,,RGC,0.718042695507817,Queried,Grin2a,2_W3D1.2,RGC
Nrgn,W3D1,,RGC,0.44162352354237,Queried,Nrgn,2_W3D1.2,RGC
Thsd7b,W3D1,,RGC,0.484530306488926,Queried,Thsd7b,2_W3D1.2,RGC
Gpc6,W3D1,,RGC,0.773409118434116,Queried,Gpc6,2_W3D1.2,RGC
Negr1,W3D1,,RGC,0.442907055705124,Queried,Negr1,2_W3D1.2,RGC
D130009i18rik,W3D1,,RGC,0.801381492043649,Queried,D130009I18Rik,2_W3D1.2,RGC
Pde10a,NOVEL_30,,RGC,0.431952625423803,Queried,Pde10a,30_Novel,RGC
Cntn5,NOVEL_30,,RGC,0.664178196180211,Queried,Cntn5,30_Novel,RGC
Serpini1,NOVEL_30,,RGC,0.242175721935104,Queried,Serpini1,30_Novel,RGC
6330411d24rik,NOVEL_30,,RGC,0.254817481491779,Queried,6330411D24Rik,30_Novel,RGC
Adgrb3,NOVEL_30,,RGC,0.361280855685205,Queried,Adgrb3,30_Novel,RGC
Calb1,NOVEL_30,,RGC,0.545469059757945,Queried,Calb1,30_Novel,RGC
Pcdh7,NOVEL_30,,RGC,0.485541145809715,Queried,Pcdh7,30_Novel,RGC
Ccser1,NOVEL_30,,RGC,0.297607673564241,Queried,Ccser1,30_Novel,RGC
Cplx2,NOVEL_30,,RGC,0.273020673689673,Queried,Cplx2,30_Novel,RGC
Lrp1b,NOVEL_30,,RGC,0.437778152333495,Queried,Lrp1b,30_Novel,RGC
Kcnd2,NOVEL_30,,RGC,0.864972210676364,Queried,Kcnd2,30_Novel,RGC
Gm32647,NOVEL_30,,RGC,0.287065155200631,Queried,Gm32647,30_Novel,RGC
Hdac9,NOVEL_30,,RGC,0.377704644662942,Queried,Hdac9,30_Novel,RGC
Spp1,M2,,RGC,0.807168708913127,Queried,Spp1,31_M2,RGC
Ndnf,M2,,RGC,0.264650102302366,Queried,Ndnf,31_M2,RGC
Sdk1,M2,,RGC,0.319723156183491,Queried,Sdk1,31_M2,RGC
Thsd7b,M2,,RGC,0.301972901198324,Queried,Thsd7b,31_M2,RGC
Nell1,M2,,RGC,0.269140413102366,Queried,Nell1,31_M2,RGC
Scg2,M2,,RGC,0.359342049047761,Queried,Scg2,31_M2,RGC
Lrrc4c,M2,,RGC,0.31396630123224,Queried,Lrrc4c,31_M2,RGC
Lrp1b,M2,,RGC,0.335367022951651,Queried,Lrp1b,31_M2,RGC
Gm32647,M2,,RGC,0.558013669909358,Queried,Gm32647,31_M2,RGC
Opn4,M2,,RGC,0.286975972153756,Queried,Opn4,31_M2,RGC
Pcp4,M2,,RGC,0.317242324644152,Queried,Pcp4,31_M2,RGC
Cygb,M2,,RGC,0.284380632725483,Queried,Cygb,31_M2,RGC
Rgs4,M2,,RGC,0.327800069169165,Queried,Rgs4,31_M2,RGC
Astn2,M2,,RGC,0.265315603253785,Queried,Astn2,31_M2,RGC
Ctxn3,M2,,RGC,0.477550573523503,Queried,Ctxn3,31_M2,RGC
Dlgap1,M2,,RGC,0.415641535122952,Queried,Dlgap1,31_M2,RGC
Pcdh9,M2,,RGC,0.48886986642667,Queried,Pcdh9,31_M2,RGC
Fabp5,M2,,RGC,0.275101502636794,Queried,Fabp5,31_M2,RGC
Aldoc,M2,,RGC,0.326929871957565,Queried,Aldoc,31_M2,RGC
Ntng1,F-NOVEL,,RGC,0.532439226931951,Queried,Ntng1,32_F_Novel,RGC
Frmd5,F-NOVEL,,RGC,0.247195970287926,Queried,Frmd5,32_F_Novel,RGC
Cntnap2,F-NOVEL,,RGC,0.245562780991783,Queried,Cntnap2,32_F_Novel,RGC
Car10,F-NOVEL,,RGC,0.248162558219187,Queried,Car10,32_F_Novel,RGC
Coch,F-NOVEL,,RGC,0.548337247432337,Queried,Coch,32_F_Novel,RGC
Snca,F-NOVEL,,RGC,0.257885917657513,Queried,Snca,32_F_Novel,RGC
Foxp2,F-NOVEL,,RGC,0.465442595209642,Queried,Foxp2,32_F_Novel,RGC
Dlgap1,F-NOVEL,,RGC,0.379835197479441,Queried,Dlgap1,32_F_Novel,RGC
Spon1,F-NOVEL,,RGC,0.33957809927,Queried,Spon1,32_F_Novel,RGC
Egfem1,F-NOVEL,,RGC,0.278995192010364,Queried,Egfem1,32_F_Novel,RGC
Synpr,F-NOVEL,,RGC,0.234143000858777,Queried,Synpr,32_F_Novel,RGC
Galntl6,F-NOVEL,,RGC,0.261013612385047,Queried,Galntl6,32_F_Novel,RGC
Lrrtm4,F-NOVEL,,RGC,0.240651888733713,Queried,Lrrtm4,32_F_Novel,RGC
Meis2,F-NOVEL,,RGC,0.46753479638044,Queried,Meis2,32_F_Novel,RGC
Sgcz,F-NOVEL,,RGC,0.259863283014153,Queried,Sgcz,32_F_Novel,RGC
Cntn5,M1B,,RGC,0.315577414933099,Queried,Cntn5,33_M1,RGC
Cdh18,M1B,,RGC,0.267596519029377,Queried,Cdh18,33_M1,RGC
Eomes,M1B,,RGC,0.246368108310304,Queried,Eomes,33_M1,RGC
Etl4,M1B,,RGC,0.176585657506186,Queried,Etl4,33_M1,RGC
Kcnq5,M1B,,RGC,0.167463188319371,Queried,Kcnq5,33_M1,RGC
Kcnb2,M1B,,RGC,0.176450622481692,Queried,Kcnb2,33_M1,RGC
Six3,M1B,,RGC,0.310783620710588,Queried,Six3,33_M1,RGC
Gpc5,M1B,,RGC,0.237519043318672,Queried,Gpc5,33_M1,RGC
Opn4,M1B,,RGC,0.1822617457794,Queried,Opn4,33_M1,RGC
Rprm,M1B,,RGC,0.178448012688927,Queried,Rprm,33_M1,RGC
Resp18,M1B,,RGC,0.206883485811158,Queried,Resp18,33_M1,RGC
Csmd1,M1B,,RGC,0.269161517829783,Queried,Csmd1,33_M1,RGC
Asic2,M1B,,RGC,0.211724113358134,Queried,Asic2,33_M1,RGC
Pde4b,M1B,,RGC,0.216463884934411,Queried,Pde4b,33_M1,RGC
Synpr,M1B,,RGC,0.218662658799795,Queried,Synpr,33_M1,RGC
Pcdh9,M1B,,RGC,0.321354788284146,Queried,Pcdh9,33_M1,RGC
Meis2,NOVEL_34,,RGC,0.767121964135469,Queried,Meis2,34_Novel,RGC
Sorcs1,NOVEL_34,,RGC,0.281453974459896,Queried,Sorcs1,34_Novel,RGC
Kcnip1,NOVEL_34,,RGC,0.381400151852293,Queried,Kcnip1,34_Novel,RGC
Ntng1,NOVEL_34,,RGC,0.264616024803245,Queried,Ntng1,34_Novel,RGC
6330411d24rik,NOVEL_34,,RGC,0.256188768326108,Queried,6330411D24Rik,34_Novel,RGC
Inpp4b,NOVEL_34,,RGC,0.27306932352496,Queried,Inpp4b,34_Novel,RGC
Pcdh7,NOVEL_34,,RGC,0.559690373986682,Queried,Pcdh7,34_Novel,RGC
Pcdh9,NOVEL_34,,RGC,0.245947584263809,Queried,Pcdh9,34_Novel,RGC
Grm8,NOVEL_34,,RGC,0.278644487284168,Queried,Grm8,34_Novel,RGC
Vamp1,NOVEL_34,,RGC,0.282951743019439,Queried,Vamp1,34_Novel,RGC
Lrrtm4,NOVEL_34,,RGC,0.334300663093293,Queried,Lrrtm4,34_Novel,RGC
Mafb,NOVEL_34,,RGC,0.249847219356356,Queried,Mafb,34_Novel,RGC
Vsnl1,NOVEL_34,,RGC,0.243388956376772,Queried,Vsnl1,34_Novel,RGC
Ogfrl1,NOVEL_34,,RGC,0.502765394392563,Queried,Ogfrl1,34_Novel,RGC
Adgrb3,NOVEL_34,,RGC,0.309193378189814,Queried,Adgrb3,34_Novel,RGC
Kcnd2,NOVEL_34,,RGC,0.468720478764769,Queried,Kcnd2,34_Novel,RGC
Cpne4,NOVEL_34,,RGC,0.331098783830989,Queried,Cpne4,34_Novel,RGC
Cntn5,NOVEL_34,,RGC,0.354247194514882,Queried,Cntn5,34_Novel,RGC
Ldhb,NOVEL_34,,RGC,0.305976975481447,Queried,Ldhb,34_Novel,RGC
Nrg1_ensmusg00000062991,NOVEL_35,,RGC,0.962204129827822,Queried,Nrg1_ENSMUSG00000062991,35_Novel,RGC
Opcml,NOVEL_35,,RGC,0.373792030848785,Queried,Opcml,35_Novel,RGC
Dpp10,NOVEL_35,,RGC,0.347488388231942,Queried,Dpp10,35_Novel,RGC
Nkain2,NOVEL_35,,RGC,0.357514268911865,Queried,Nkain2,35_Novel,RGC
Negr1,NOVEL_35,,RGC,0.492067653256894,Queried,Negr1,35_Novel,RGC
Kirrel3,NOVEL_35,,RGC,1.36022369926072,Queried,Kirrel3,35_Novel,RGC
Tenm3,NOVEL_35,,RGC,0.38143621939635,Queried,Tenm3,35_Novel,RGC
Hs6st3,NOVEL_35,,RGC,0.430137493757906,Queried,Hs6st3,35_Novel,RGC
Zfp804b,NOVEL_35,,RGC,0.33695580096781,Queried,Zfp804b,35_Novel,RGC
Lrrtm4,NOVEL_35,,RGC,0.489380774916581,Queried,Lrrtm4,35_Novel,RGC
Rgs7bp,NOVEL_35,,RGC,0.353237317496115,Queried,Rgs7bp,35_Novel,RGC
Schip1,NOVEL_35,,RGC,0.691797565638613,Queried,Schip1,35_Novel,RGC
Astn2,NOVEL_35,,RGC,0.33865978370379,Queried,Astn2,35_Novel,RGC
Cartpt,NOVEL_35,,RGC,0.744509203868962,Queried,Cartpt,35_Novel,RGC
Inpp4b,NOVEL_35,,RGC,0.342484337951728,Queried,Inpp4b,35_Novel,RGC
Gabra2,NOVEL_36,,RGC,0.28202860855148,Queried,Gabra2,36_Novel,RGC
Slc8a1,NOVEL_36,,RGC,0.408754878220422,Queried,Slc8a1,36_Novel,RGC
Coch,NOVEL_36,,RGC,0.518027711817279,Queried,Coch,36_Novel,RGC
