Major_Name	Name	Ensembl	Marker	Coefficient
AC	AC_52	ENSMUSG00000019505	Ubb	-0.12421505933204886
AC	AC_52	ENSMUSG00000061080	Lsamp	-0.12326585990100558
AC	AC_52	ENSMUSG00000053477	Tcf4	-0.12107343979748614
AC	AC_52	ENSMUSG00000054640	Slc8a1	-0.1180181719708916
AC	AC_53	ENSMUSG00000024647	Cbln2	0.08181393543837007
AC	AC_53	ENSMUSG00000027965	Olfm3	0.07023567004352879
AC	AC_53	ENSMUSG00000027562	Car2	0.06909828492052456
AC	AC_53	ENSMUSG00000030223	Ptpro	0.06671875854020343
AC	AC_53	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.0635446037788565
AC	AC_53	ENSMUSG00000039323	Igfbp2	0.05744252607341461
AC	AC_53	ENSMUSG00000038168	P3h2	0.054513393561512836
AC	AC_53	ENSMUSG00000063142	Kcnma1	0.0532889923963451
AC	AC_53	ENSMUSG00000039728	Slc6a5	0.05308402600307236
AC	AC_53	ENSMUSG00000025927	Tfap2b	0.05203331952982541
AC	AC_53	ENSMUSG00000055675	Kbtbd11	0.05187118163765657
AC	AC_53	ENSMUSG00000039913	Pak5	0.051523559473216934
AC	AC_53	ENSMUSG00000022883	Robo1	0.05008179057714236
AC	AC_53	ENSMUSG00000039683	Sdk1	0.04988909578353345
AC	AC_53	ENSMUSG00000017390	Aldoc	0.048968744727831096
AC	AC_53	ENSMUSG00000026610	Esrrg	0.048597336932121725
AC	AC_53	ENSMUSG00000021194	Chga	0.04779591876928618
AC	AC_53	ENSMUSG00000020963	Tshr	0.04779317388942315
AC	AC_53	ENSMUSG00000020745	Pafah1b1	0.04636741524112677
AC	AC_53	ENSMUSG00000050965	Prkca	0.04481938796844374
AC	AC_53	ENSMUSG00000092341	Malat1	-0.21629502949066082
AC	AC_53	ENSMUSG00000029088	Kcnip4	-0.14800636797675812
AC	AC_53	ENSMUSG00000035864	Syt1	-0.11482310802174298
AC	AC_53	ENSMUSG00000064357	mt-Atp6	-0.11037115314533297
AC	AC_53	ENSMUSG00000024109	Nrxn1	-0.10165838877824844
AC	AC_53	ENSMUSG00000041014	Nrg3	-0.0960057443394969
AC	AC_53	ENSMUSG00000066392	Nrxn3	-0.09146171867948137
AC	AC_53	ENSMUSG00000034912	Mdga2	-0.09016704585020843
AC	AC_53	ENSMUSG00000064370	mt-Cytb	-0.08989252002966754
AC	AC_53	ENSMUSG00000064358	mt-Co3	-0.08828410568387675
AC	AC_53	ENSMUSG00000064351	mt-Co1	-0.08286400920962611
AC	AC_53	ENSMUSG00000032036	Kirrel3	-0.08256008299044645
AC	AC_53	ENSMUSG00000064115	Cadm2	-0.08084095359823433
AC	AC_53	ENSMUSG00000056073	Grik2	-0.08004008491813115
AC	AC_53	ENSMUSG00000061080	Lsamp	-0.07864562561475737
AC	AC_53	ENSMUSG00000019505	Ubb	-0.07769725693198418
AC	AC_53	ENSMUSG00000058589	Anks1b	-0.07098306076595336
AC	AC_53	ENSMUSG00000032238	Rora	-0.07032903322972135
AC	AC_53	ENSMUSG00000064341	mt-Nd1	-0.06918900655023932
AC	AC_53	ENSMUSG00000064354	mt-Co2	-0.06800590259757176
AC	AC_54	ENSMUSG00000004366	Sst	0.2500732514604926
AC	AC_54	ENSMUSG00000018451	6330403K07Rik	0.2218339570327907
AC	AC_54	ENSMUSG00000025889	Snca	0.19808596091024694
AC	AC_54	ENSMUSG00000025400	Tac2	0.18216387863742578
AC	AC_54	ENSMUSG00000066705	Fxyd6	0.17927606732729465
AC	AC_54	ENSMUSG00000063063	Ctnna2	0.15963367044308263
AC	AC_54	ENSMUSG00000027777	Schip1	0.15668594995988017
AC	AC_54	ENSMUSG00000019888	Mgat4c	0.1546725086981571
AC	AC_54	ENSMUSG00000032503	Arpp21	0.1466177122027887
AC	AC_54	ENSMUSG00000112117	Rmst	0.139116913602761
AC	AC_54	ENSMUSG00000039488	Cntn5	0.12228119089135259
AC	AC_54	ENSMUSG00000019986	Ahi1	0.11620396860344967
AC	AC_54	ENSMUSG00000015090	Ptgds	0.1107522241170549
AC	AC_54	ENSMUSG00000055430	Nap1l5	0.1068702356352016
AC	AC_54	ENSMUSG00000044117	Bmerb1	0.10564722202265396
AC	AC_54	ENSMUSG00000092094	Zfp804b	0.10179958432914661
AC	AC_54	ENSMUSG00000006930	Hap1	0.10081585515980453
AC	AC_54	ENSMUSG00000059857	Ntng1	0.0968970173079685
AC	AC_54	ENSMUSG00000018965	Ywhah	0.09447240215752258
AC	AC_54	ENSMUSG00000017466	Timp2	0.09370877569778555
AC	AC_54	ENSMUSG00000092341	Malat1	-0.32934743324261556
AC	AC_54	ENSMUSG00000049336	Tenm2	-0.1833167219955914
AC	AC_54	ENSMUSG00000016559	H3f3b	-0.18206516909415849
AC	AC_54	ENSMUSG00000037161	Mgarp	-0.1481936001731381
AC	AC_54	ENSMUSG00000039714	Cplx3	-0.14587318885114273
AC	AC_54	ENSMUSG00000036192	Rorb	-0.14214194983866457
AC	AC_54	ENSMUSG00000052387	Trpm3	-0.13606380641851057
AC	AC_54	ENSMUSG00000034912	Mdga2	-0.1336448233314492
AC	AC_54	ENSMUSG00000064357	mt-Atp6	-0.12743052441279226
AC	AC_54	ENSMUSG00000055421	Pcdh9	-0.1229380454583931
AC	AC_54	ENSMUSG00000025892	Gria4	-0.12282685043828077
AC	AC_54	ENSMUSG00000064370	mt-Cytb	-0.1220595125072696
AC	AC_54	ENSMUSG00000001270	Ckb	-0.12205673121129296
AC	AC_54	ENSMUSG00000050587	Lrrc4c	-0.11868022413105106
AC	AC_54	ENSMUSG00000036907	C1ql2	-0.11811823064596434
AC	AC_54	ENSMUSG00000033307	Mif	-0.11774273910471753
AC	AC_54	ENSMUSG00000020704	Asic2	-0.11611575995950293
AC	AC_54	ENSMUSG00000029580	Actb	-0.11420152862484831
AC	AC_54	ENSMUSG00000079157	Nalf1	-0.11331208417450964
AC	AC_54	ENSMUSG00000052572	Dlg2	-0.10816913057501061
AC	AC_55	ENSMUSG00000060924	Csmd1	0.3445402441042674
AC	AC_55	ENSMUSG00000030075	Cntn3	0.27419664879447025
AC	AC_55	ENSMUSG00000029108	Pcdh7	0.26292153421954356
AC	AC_55	ENSMUSG00000050587	Lrrc4c	0.2427111240925461
AC	AC_55	ENSMUSG00000003657	Calb2	0.23518514899590853
AC	AC_55	ENSMUSG00000026473	Glul	0.20685985528717182
AC	AC_55	ENSMUSG00000052581	Lrrtm4	0.20653372449725818
AC	AC_55	ENSMUSG00000063434	Sorcs3	0.19703538481917363
AC	AC_55	ENSMUSG00000022311	Csmd3	0.19637637004079683
AC	AC_55	ENSMUSG00000024647	Cbln2	0.19332764042099132
AC	AC_55	ENSMUSG00000074622	Mafb	0.18933441761925152
AC	AC_55	ENSMUSG00000039717	Ralyl	0.18185879483746165
AC	AC_55	ENSMUSG00000026826	Nr4a2	0.18043413102068517
AC	AC_55	ENSMUSG00000067786	Nnat	0.1786050839168487
AC	AC_55	ENSMUSG00000028677	Rnf220	0.17758860768122178
AC	AC_55	ENSMUSG00000110246	C130073E24Rik	0.1749062371140024
AC	AC_55	ENSMUSG00000045083	Lingo2	0.17060710311617022
AC	AC_55	ENSMUSG00000038296	Galnt18	0.15921865493314616
AC	AC_55	ENSMUSG00000056494	Cngb3	0.1573682669741951
AC	AC_55	ENSMUSG00000063873	Slc24a3	0.15236142149796875
AC	AC_55	ENSMUSG00000092341	Malat1	-0.38477767519399847
AC	AC_55	ENSMUSG00000061080	Lsamp	-0.3058653134605711
AC	AC_55	ENSMUSG00000020704	Asic2	-0.21036209671608738
AC	AC_55	ENSMUSG00000029088	Kcnip4	-0.2065784542475517
AC	AC_55	ENSMUSG00000066392	Nrxn3	-0.1870574912990588
AC	AC_55	ENSMUSG00000008658	Rbfox1	-0.177952031458086
AC	AC_55	ENSMUSG00000064357	mt-Atp6	-0.16656726923699539
AC	AC_55	ENSMUSG00000039488	Cntn5	-0.1609355069894905
AC	AC_55	ENSMUSG00000022762	Ncam2	-0.1598020243233032
AC	AC_55	ENSMUSG00000022883	Robo1	-0.15394817913470277
AC	AC_55	ENSMUSG00000019888	Mgat4c	-0.1533735327536342
AC	AC_55	ENSMUSG00000064358	mt-Co3	-0.15214682711093677
AC	AC_55	ENSMUSG00000027273	Snap25	-0.1507413131363396
AC	AC_55	ENSMUSG00000021268	Meg3	-0.1505991449904883
AC	AC_55	ENSMUSG00000060534	Dcc	-0.14891992114773173
AC	AC_55	ENSMUSG00000070866	Zfp804a	-0.14794605306488384
AC	AC_55	ENSMUSG00000024109	Nrxn1	-0.13363324543017635
AC	AC_55	ENSMUSG00000025892	Gria4	-0.12816870436978037
AC	AC_55	ENSMUSG00000039542	Ncam1	-0.12783788140253832
AC	AC_55	ENSMUSG00000037605	Adgrl3	-0.12609027541283968
AC	AC_56	ENSMUSG00000092094	Zfp804b	0.4368079229312882
AC	AC_56	ENSMUSG00000021647	Cartpt	0.4017742167204176
AC	AC_56	ENSMUSG00000098682	Otx2os1	0.2937385597494596
AC	AC_56	ENSMUSG00000027016	Zfp385b	0.21130308696551603
AC	AC_56	ENSMUSG00000033676	Gabrb3	0.20945338808506309
AC	AC_56	ENSMUSG00000056158	Car10	0.20308048588950683
AC	AC_56	ENSMUSG00000022876	Samsn1	0.20068571777266825
AC	AC_56	ENSMUSG00000004630	Pcp2	0.19598835351428986
AC	AC_56	ENSMUSG00000039488	Cntn5	0.1773976558649
AC	AC_56	ENSMUSG00000025739	Gng13	0.17184781411804512
AC	AC_56	ENSMUSG00000060424	Pantr1	0.14662706730853814
AC	AC_56	ENSMUSG00000103428	Gm20754	0.14648563444404114
AC	AC_56	ENSMUSG00000055421	Pcdh9	0.14342696213971293
AC	AC_56	ENSMUSG00000071424	Grid2	0.13491359135874462
AC	AC_56	ENSMUSG00000005649	Cabp5	0.13373889712150402
AC	AC_56	ENSMUSG00000049122	Frmd3	0.1333787168105295
AC	AC_56	ENSMUSG00000060882	Kcnd2	0.1301071205637412
AC	AC_56	ENSMUSG00000032625	Thsd7a	0.12902301952640038
AC	AC_56	ENSMUSG00000034310	Tmem132d	0.12826223624445987
AC	AC_56	ENSMUSG00000023439	Gnb3	0.12756141129817583
AC	AC_56	ENSMUSG00000092341	Malat1	-0.337741095804583
AC	AC_56	ENSMUSG00000061080	Lsamp	-0.21145339895656207
AC	AC_56	ENSMUSG00000024109	Nrxn1	-0.2091308851096214
AC	AC_56	ENSMUSG00000064357	mt-Atp6	-0.1819339984471659
AC	AC_56	ENSMUSG00000064370	mt-Cytb	-0.1402379749954597
AC	AC_56	ENSMUSG00000025892	Gria4	-0.13908703429317648
AC	AC_56	ENSMUSG00000045083	Lingo2	-0.13549438632122732
AC	AC_56	ENSMUSG00000064354	mt-Co2	-0.13323127045348612
AC	AC_56	ENSMUSG00000044349	Snhg11	-0.13223419667883307
AC	AC_56	ENSMUSG00000020704	Asic2	-0.13157022298383753
AC	AC_56	ENSMUSG00000064115	Cadm2	-0.13131641809736735
AC	AC_56	ENSMUSG00000035864	Syt1	-0.1312903575922176
AC	AC_56	ENSMUSG00000064341	mt-Nd1	-0.1295955163460475
AC	AC_56	ENSMUSG00000021268	Meg3	-0.1287486442776598
AC	AC_56	ENSMUSG00000064358	mt-Co3	-0.1233585648139956
AC	AC_56	ENSMUSG00000029088	Kcnip4	-0.12062622906794632
AC	AC_56	ENSMUSG00000031517	Gpm6a	-0.11280488315295444
AC	AC_56	ENSMUSG00000056073	Grik2	-0.11169653170664137
AC	AC_56	ENSMUSG00000098243	Gm4258	-0.11156952660405675
AC	AC_56	ENSMUSG00000037605	Adgrl3	-0.10720097287105587
AC	AC_57	ENSMUSG00000052613	Pcdh15	0.32497360414135923
AC	AC_57	ENSMUSG00000039539	Sgcz	0.24736237510425757
AC	AC_57	ENSMUSG00000043531	Sorcs1	0.22945073499257215
AC	AC_57	ENSMUSG00000026109	Tmeff2	0.21847598919846964
AC	AC_57	ENSMUSG00000031841	Cdh13	0.17455301411059995
AC	AC_57	ENSMUSG00000027834	Serpini1	0.1688769430230223
AC	AC_57	ENSMUSG00000020053	Igf1	0.16729554407621225
AC	AC_57	ENSMUSG00000051177	Plcb1	0.15371862559558716
AC	AC_57	ENSMUSG00000003657	Calb2	0.15049665374677398
AC	AC_57	ENSMUSG00000052516	Robo2	0.14806305563053396
AC	AC_57	ENSMUSG00000044071	Tafa2	0.146663106595154
AC	AC_57	ENSMUSG00000055026	Gabrg3	0.14215583052432593
AC	AC_57	ENSMUSG00000085456	Gm15398	0.13246618661547765
AC	AC_57	ENSMUSG00000027500	Stmn2	0.12655782567579849
AC	AC_57	ENSMUSG00000032036	Kirrel3	0.12305237926854753
AC	AC_57	ENSMUSG00000041616	Nppa	0.12252127453385908
AC	AC_57	ENSMUSG00000036469	Marchf1	0.11555894114037969
AC	AC_57	ENSMUSG00000019923	Zwint	0.11390421158220218
AC	AC_57	ENSMUSG00000028937	Acot7	0.11181790701363373
AC	AC_57	ENSMUSG00000066705	Fxyd6	0.11122616822185548
AC	AC_57	ENSMUSG00000092341	Malat1	-0.2855917869152797
AC	AC_57	ENSMUSG00000029088	Kcnip4	-0.24909090739487355
AC	AC_57	ENSMUSG00000064115	Cadm2	-0.20812616916067114
AC	AC_57	ENSMUSG00000055421	Pcdh9	-0.17790384441133075
AC	AC_57	ENSMUSG00000008658	Rbfox1	-0.16477401292788896
AC	AC_57	ENSMUSG00000033569	Adgrb3	-0.16273264644040872
AC	AC_57	ENSMUSG00000039714	Cplx3	-0.1597874007218966
AC	AC_57	ENSMUSG00000027210	Meis2	-0.1524778121296436
AC	AC_57	ENSMUSG00000024211	Grm8	-0.15168497432194689
AC	AC_57	ENSMUSG00000052920	Prkg1	-0.14425142900431856
AC	AC_57	ENSMUSG00000035864	Syt1	-0.1439270344645103
AC	AC_57	ENSMUSG00000052387	Trpm3	-0.14028562413066845
AC	AC_57	ENSMUSG00000060534	Dcc	-0.13625684644071304
AC	AC_57	ENSMUSG00000050587	Lrrc4c	-0.13511617327691053
AC	AC_57	ENSMUSG00000022883	Robo1	-0.12932742305198752
AC	AC_57	ENSMUSG00000070866	Zfp804a	-0.12840502823773575
AC	AC_57	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	-0.12416866813307015
AC	AC_57	ENSMUSG00000040037	Negr1	-0.11884338701673938
AC	AC_57	ENSMUSG00000066392	Nrxn3	-0.11467324930838416
AC	AC_57	ENSMUSG00000019888	Mgat4c	-0.11157337170227964
AC	AC_58	ENSMUSG00000096914	Galntl6	0.5199992003953736
AC	AC_58	ENSMUSG00000055421	Pcdh9	0.44419522628454283
AC	AC_58	ENSMUSG00000055540	Epha6	0.3420715606957744
AC	AC_58	ENSMUSG00000059187	Tafa1	0.3202731820543999
AC	AC_58	ENSMUSG00000028033	Kcnq5	0.29517829054369804
AC	AC_58	ENSMUSG00000052920	Prkg1	0.26342124792585564
AC	AC_58	ENSMUSG00000039717	Ralyl	0.2548513103385067
AC	AC_58	ENSMUSG00000058571	Gpc6	0.25407518334001283
AC	AC_58	ENSMUSG00000035566	Pcdh17	0.24381470665343477
AC	AC_58	ENSMUSG00000028399	Ptprd	0.23032799092991918
AC	AC_58	ENSMUSG00000024486	Hbegf	0.22140872990264082
AC	AC_58	ENSMUSG00000036510	Cdh8	0.22118569318272485
AC	AC_58	ENSMUSG00000052551	Adarb2	0.21651920169059224
AC	AC_58	ENSMUSG00000097071	4930544I03Rik	0.21096272579688144
AC	AC_58	ENSMUSG00000056755	Grm7	0.19555871468253552
AC	AC_58	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.1932732072169752
AC	AC_58	ENSMUSG00000049252	Lrp1b	0.18300843598258462
AC	AC_58	ENSMUSG00000022523	Fgf12	0.17377626964494436
AC	AC_58	ENSMUSG00000022762	Ncam2	0.16487614256979255
AC	AC_58	ENSMUSG00000027977	Ndst3	0.16204744082246816
AC	AC_58	ENSMUSG00000029088	Kcnip4	-0.43282093452689363
AC	AC_58	ENSMUSG00000008658	Rbfox1	-0.2826423143788701
AC	AC_58	ENSMUSG00000025927	Tfap2b	-0.26785040683737504
AC	AC_58	ENSMUSG00000092341	Malat1	-0.22141231641331427
AC	AC_58	ENSMUSG00000079157	Nalf1	-0.22083960949673576
AC	AC_58	ENSMUSG00000063626	Unc5d	-0.199071431030583
AC	AC_58	ENSMUSG00000022307	Oxr1	-0.19019458248453977
AC	AC_58	ENSMUSG00000019889	Ptprk	-0.18857207868737655
AC	AC_58	ENSMUSG00000045103	Dmd	-0.18401444604716444
AC	AC_58	ENSMUSG00000024647	Cbln2	-0.17193840016145442
AC	AC_58	ENSMUSG00000064357	mt-Atp6	-0.16811622262720197
AC	AC_58	ENSMUSG00000031558	Slit2	-0.16692478706492364
AC	AC_58	ENSMUSG00000060534	Dcc	-0.16459326167847926
AC	AC_58	ENSMUSG00000115783	Bc1	-0.16393564710614203
AC	AC_58	ENSMUSG00000064358	mt-Co3	-0.16114176407029135
AC	AC_58	ENSMUSG00000024211	Grm8	-0.1609148271905598
AC	AC_58	ENSMUSG00000064351	mt-Co1	-0.16001216640177132
AC	AC_58	ENSMUSG00000020704	Asic2	-0.1592978162096404
AC	AC_58	ENSMUSG00000045532	C1ql1	-0.15695717944932813
AC	AC_58	ENSMUSG00000048078	Tenm4	-0.1542874630974625
AC	AC_59	ENSMUSG00000041540	Sox5	0.29290673565131226
AC	AC_59	ENSMUSG00000027834	Serpini1	0.2666774419332949
AC	AC_59	ENSMUSG00000066705	Fxyd6	0.24361133002094376
AC	AC_59	ENSMUSG00000045573	Penk	0.23526011243880104
AC	AC_59	ENSMUSG00000020053	Igf1	0.22087409450686138
AC	AC_59	ENSMUSG00000033278	Ptprm	0.21295817068310322
AC	AC_59	ENSMUSG00000043531	Sorcs1	0.2100285145049345
AC	AC_59	ENSMUSG00000062209	Erbb4	0.20358869839987637
AC	AC_59	ENSMUSG00000022377	Asap1	0.20122675553686084
AC	AC_59	ENSMUSG00000063626	Unc5d	0.196844477016832
AC	AC_59	ENSMUSG00000024647	Cbln2	0.19069067907787154
AC	AC_59	ENSMUSG00000053141	Ptprt	0.18955393799212053
AC	AC_59	ENSMUSG00000038872	Zfhx3	0.16962522952083198
AC	AC_59	ENSMUSG00000037940	Inpp4b	0.16533440765843951
AC	AC_59	ENSMUSG00000048078	Tenm4	0.1650839105176094
AC	AC_59	ENSMUSG00000110246	C130073E24Rik	0.16321504865352846
AC	AC_59	ENSMUSG00000037386	Rims2	0.16304877198391926
AC	AC_59	ENSMUSG00000040265	Dnm3	0.1627291918865201
AC	AC_59	ENSMUSG00000026249	Serpine2	0.16089704634059054
AC	AC_59	ENSMUSG00000056494	Cngb3	0.14989364874674685
AC	AC_59	ENSMUSG00000029088	Kcnip4	-0.29655423400405534
AC	AC_59	ENSMUSG00000052920	Prkg1	-0.2266112695193491
AC	AC_59	ENSMUSG00000024211	Grm8	-0.19216935233726712
AC	AC_59	ENSMUSG00000020704	Asic2	-0.18991140493796782
AC	AC_59	ENSMUSG00000039717	Ralyl	-0.18639145695492437
AC	AC_59	ENSMUSG00000052581	Lrrtm4	-0.1787280857314276
AC	AC_59	ENSMUSG00000079157	Nalf1	-0.1709927137399468
AC	AC_59	ENSMUSG00000028519	Dab1	-0.16869581990113802
AC	AC_59	ENSMUSG00000070866	Zfp804a	-0.16829314541720183
AC	AC_59	ENSMUSG00000092341	Malat1	-0.16621512868390853
AC	AC_59	ENSMUSG00000056073	Grik2	-0.14663082857371226
AC	AC_59	ENSMUSG00000008658	Rbfox1	-0.146049105696853
AC	AC_59	ENSMUSG00000033569	Adgrb3	-0.14604079707508147
AC	AC_59	ENSMUSG00000066392	Nrxn3	-0.1445243282965061
AC	AC_59	ENSMUSG00000034813	Grip1	-0.1424430197651492
AC	AC_59	ENSMUSG00000059974	Ntm	-0.13774455440564348
AC	AC_59	ENSMUSG00000024109	Nrxn1	-0.13610099295254174
AC	AC_59	ENSMUSG00000035864	Syt1	-0.1331069821544781
AC	AC_59	ENSMUSG00000096914	Galntl6	-0.132728234778567
AC	AC_59	ENSMUSG00000049690	Nckap5	-0.13197080294406816
AC	AC_6	ENSMUSG00000027965	Olfm3	0.39808937445069753
AC	AC_6	ENSMUSG00000039323	Igfbp2	0.36077933591923866
AC	AC_6	ENSMUSG00000022883	Robo1	0.2799691822260619
AC	AC_6	ENSMUSG00000017390	Aldoc	0.2799292337322364
AC	AC_6	ENSMUSG00000024647	Cbln2	0.2726077993346218
AC	AC_6	ENSMUSG00000050965	Prkca	0.2652641760912427
AC	AC_6	ENSMUSG00000037996	Slc24a2	0.254139851910344
AC	AC_6	ENSMUSG00000010803	Gabra1	0.2398316060336175
AC	AC_6	ENSMUSG00000024743	Syt7	0.23954322947639306
AC	AC_6	ENSMUSG00000017493	Igfbp4	0.2292166481348637
AC	AC_6	ENSMUSG00000050587	Lrrc4c	0.21029272098051796
AC	AC_6	ENSMUSG00000021194	Chga	0.20055474288815225
AC	AC_6	ENSMUSG00000050840	Cdh20	0.19773378103920386
AC	AC_6	ENSMUSG00000020396	Nefh	0.193386361181349
AC	AC_6	ENSMUSG00000036885	Arhgef26	0.18697477774930896
AC	AC_6	ENSMUSG00000041741	Pde3a	0.18429557488333226
AC	AC_6	ENSMUSG00000022307	Oxr1	0.1827477504557432
AC	AC_6	ENSMUSG00000052512	Nav2	0.18193310232393592
AC	AC_6	ENSMUSG00000038168	P3h2	0.18108880898212096
AC	AC_6	ENSMUSG00000045038	Prkce	0.17952435542914635
AC	AC_6	ENSMUSG00000032036	Kirrel3	-0.4623716008290193
AC	AC_6	ENSMUSG00000092341	Malat1	-0.3079104251599445
AC	AC_6	ENSMUSG00000062151	Unc13c	-0.2722414012686991
AC	AC_6	ENSMUSG00000090223	Pcp4	-0.2620763822215761
AC	AC_6	ENSMUSG00000021699	Pde4d	-0.19947753297272322
AC	AC_6	ENSMUSG00000060924	Csmd1	-0.19638902328295202
AC	AC_6	ENSMUSG00000046159	Chrm3	-0.194609771948762
AC	AC_6	ENSMUSG00000024109	Nrxn1	-0.19412101933559195
AC	AC_6	ENSMUSG00000079523	Tmsb10	-0.18775802161284846
AC	AC_6	ENSMUSG00000008658	Rbfox1	-0.18446875217809872
AC	AC_6	ENSMUSG00000056755	Grm7	-0.1837499938437348
AC	AC_6	ENSMUSG00000058589	Anks1b	-0.17903648123824484
AC	AC_6	ENSMUSG00000001175	Calm1	-0.17336327065027474
AC	AC_6	ENSMUSG00000039419	Cntnap2	-0.17096376088683368
AC	AC_6	ENSMUSG00000019888	Mgat4c	-0.16485540049540204
AC	AC_6	ENSMUSG00000068205	Macrod2	-0.1639993888194637
AC	AC_6	ENSMUSG00000028677	Rnf220	-0.16127717861408922
AC	AC_6	ENSMUSG00000037605	Adgrl3	-0.15554518378618998
AC	AC_6	ENSMUSG00000059742	Kcnh7	-0.15281152229488407
AC	AC_6	ENSMUSG00000039717	Ralyl	-0.15101392068857863
AC	AC_60	ENSMUSG00000021647	Cartpt	0.05629278596810383
AC	AC_60	ENSMUSG00000052613	Pcdh15	0.0294231908751414
AC	AC_60	ENSMUSG00000033066	Gas7	0.02622567035184937
AC	AC_60	ENSMUSG00000026970	Rbms1	0.02540417197651406
AC	AC_60	ENSMUSG00000022283	Pabpc1	0.023480262575447785
AC	AC_60	ENSMUSG00000035933	Cog5	0.021619991664762042
AC	AC_60	ENSMUSG00000039007	Cpq	0.021611958442030753
AC	AC_60	ENSMUSG00000058006	Mdn1	0.02091691719570471
AC	AC_60	ENSMUSG00000042292	Mrtfa	0.0207111772935654
AC	AC_60	ENSMUSG00000024381	Bin1	0.02064264646387041
AC	AC_60	ENSMUSG00000027709	Mccc1	0.020639384423095736
AC	AC_60	ENSMUSG00000024601	Isoc1	0.020607611769943517
AC	AC_60	ENSMUSG00000071424	Grid2	0.02057266648318857
AC	AC_60	ENSMUSG00000033697	Arhgap39	0.020390691832107948
AC	AC_60	ENSMUSG00000028364	Tnc	0.020294861930579652
AC	AC_60	ENSMUSG00000002846	Timmdc1	0.02024959114447886
AC	AC_60	ENSMUSG00000074238	Ap1ar	0.020244211361397625
AC	AC_60	ENSMUSG00000026455	Klhl12	0.020213968532231123
AC	AC_60	ENSMUSG00000036779	Tent4b	0.020179751657576617
AC	AC_60	ENSMUSG00000051401	Kctd16	0.019872663190803934
AC	AC_60	ENSMUSG00000092341	Malat1	-0.09218567059471283
AC	AC_60	ENSMUSG00000064351	mt-Co1	-0.07211688714942062
AC	AC_60	ENSMUSG00000036438	Calm2	-0.06729785237339635
AC	AC_60	ENSMUSG00000027273	Snap25	-0.05354972190107167
AC	AC_60	ENSMUSG00000021268	Meg3	-0.04998843112788351
AC	AC_60	ENSMUSG00000064358	mt-Co3	-0.04925322968535879
AC	AC_60	ENSMUSG00000056296	Synpr	-0.04754012110753309
AC	AC_60	ENSMUSG00000064357	mt-Atp6	-0.04650658975199618
AC	AC_60	ENSMUSG00000019505	Ubb	-0.04549109971134094
AC	AC_60	ENSMUSG00000038274	Fau	-0.04532383500885796
AC	AC_60	ENSMUSG00000017778	Cox7c	-0.043911479029731866
AC	AC_60	ENSMUSG00000064341	mt-Nd1	-0.04377187593851991
AC	AC_60	ENSMUSG00000016559	H3f3b	-0.04336636873697859
AC	AC_60	ENSMUSG00000071866	Ppia	-0.04168688250450029
AC	AC_60	ENSMUSG00000040003	Magi2	-0.04128556294969984
AC	AC_60	ENSMUSG00000086322	E130218I03Rik	-0.04122799072042729
AC	AC_60	ENSMUSG00000020738	Sumo2	-0.04104970654508278
AC	AC_60	ENSMUSG00000098274	Rpl24	-0.041001046682978555
AC	AC_60	ENSMUSG00000047675	Rps8	-0.04053291868280036
AC	AC_60	ENSMUSG00000041571	Selenow	-0.04042209961370061
AC	AC_61	ENSMUSG00000029819	Npy	0.4521298992866606
AC	AC_61	ENSMUSG00000052504	Epha3	0.3888090907744712
AC	AC_61	ENSMUSG00000050840	Cdh20	0.3277994638388165
AC	AC_61	ENSMUSG00000055421	Pcdh9	0.285643600711639
AC	AC_61	ENSMUSG00000052581	Lrrtm4	0.2815678678817295
AC	AC_61	ENSMUSG00000092094	Zfp804b	0.25816789782270866
AC	AC_61	ENSMUSG00000024647	Cbln2	0.25749117571072877
AC	AC_61	ENSMUSG00000045083	Lingo2	0.2516141334626022
AC	AC_61	ENSMUSG00000043336	Filip1l	0.23208045873295
AC	AC_61	ENSMUSG00000071424	Grid2	0.22866651890377426
AC	AC_61	ENSMUSG00000027500	Stmn2	0.22247345427344006
AC	AC_61	ENSMUSG00000047495	Dlgap2	0.19861609034153582
AC	AC_61	ENSMUSG00000026610	Esrrg	0.19336063379344343
AC	AC_61	ENSMUSG00000060924	Csmd1	0.1931468740599764
AC	AC_61	ENSMUSG00000028351	Brinp1	0.19181837225735396
AC	AC_61	ENSMUSG00000056222	Spock1	0.19102088652082225
AC	AC_61	ENSMUSG00000040998	Npnt	0.18853334416488018
AC	AC_61	ENSMUSG00000018451	6330403K07Rik	0.18644370598032842
AC	AC_61	ENSMUSG00000062209	Erbb4	0.18639214728416234
AC	AC_61	ENSMUSG00000037492	Zmat4	0.1858179233220578
AC	AC_61	ENSMUSG00000092341	Malat1	-0.49374302784548996
AC	AC_61	ENSMUSG00000029088	Kcnip4	-0.3946118713349603
AC	AC_61	ENSMUSG00000049336	Tenm2	-0.31042825340878455
AC	AC_61	ENSMUSG00000020704	Asic2	-0.2985255863982283
AC	AC_61	ENSMUSG00000028399	Ptprd	-0.25395050876806813
AC	AC_61	ENSMUSG00000019888	Mgat4c	-0.2362440625713382
AC	AC_61	ENSMUSG00000066392	Nrxn3	-0.2319473206059212
AC	AC_61	ENSMUSG00000027273	Snap25	-0.2315834818568375
