Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient
UNASSIGNED_MICROGLIA	Ube2s		Queried	0.134015357225147	MICROGLIA	
MELANOCYTE	Mlana	Curated			MONOCYTE	
MELANOCYTE	Serpina3n	Curated			MONOCYTE	
PERICYTE	Acta2	Curated			PERICYTE	
PERICYTE	Atp1a2		Queried		PERICYTE	0.150455951628523
PERICYTE	Cald1		Queried		PERICYTE	0.254680063650811
PERICYTE	Crip1		Queried		PERICYTE	0.131218570320981
PERICYTE	Dlc1		Queried		PERICYTE	0.175639956467438
PERICYTE	Ebf1		Queried		PERICYTE	0.130967323165322
PERICYTE	Igfbp7		Queried		PERICYTE	0.261271525838181
PERICYTE	Mfge8		Queried		PERICYTE	0.192589002597461
PERICYTE	Mgp	Curated	Queried		PERICYTE	0.231164020159613
PERICYTE	Myl9		Queried		PERICYTE	0.28164003578711
PERICYTE	Mylk		Queried		PERICYTE	0.141510352320621
PERICYTE	Ndufa4l2		Queried		PERICYTE	0.156539153528197
PERICYTE	Pde3a		Queried		PERICYTE	0.145543045704469
PERICYTE	Pdgfrb	Curated	Queried		PERICYTE	0.127625641968144
PERICYTE	Plcl1		Queried		PERICYTE	0.162685858832458
PERICYTE	Rbms3		Queried		PERICYTE	0.129424336975511
PERICYTE	Rbpms	Curated			PERICYTE	
PERICYTE	Rgs5	Curated	Queried		PERICYTE	0.312614436611409
PERICYTE	Sparcl1		Queried		PERICYTE	0.159849747813778
PERICYTE	Vtn		Queried		PERICYTE	0.214868429416916
ALPHA-RGC	Calb1	Curated			RGC	
ALPHA-RGC	Opn4	Curated			RGC	
ALPHA-RGC	Pou4f1	Curated			RGC	
ALPHA-RGC	Pou4f3	Curated			RGC	
ALPHA-RGC	Spp1	Curated			RGC	
ALPHAOFF-S	Aldoc		Queried	0.126400225151741	RGC	
ALPHAOFF-S	Cdh12		Queried	0.139243653433809	RGC	
ALPHAOFF-S	Ctxn3		Queried	0.127436215876353	RGC	
ALPHAOFF-S	Fabp5		Queried	0.112973939263152	RGC	
ALPHAOFF-S	Fes	Curated			RGC	
ALPHAOFF-S	Frmd5		Queried	0.156950458415136	RGC	
ALPHAOFF-S	Lrrc4c		Queried	0.170180937900458	RGC	
ALPHAOFF-S	Mdga2		Queried	0.135245239598392	RGC	
ALPHAOFF-S	Meis2		Queried	0.226223966614768	RGC	
ALPHAOFF-S	Nefh		Queried	0.150966318347562	RGC	
ALPHAOFF-S	Ntng1		Queried	0.248558189717253	RGC	
ALPHAOFF-S	Ogfrl1		Queried	0.103911685846444	RGC	
ALPHAOFF-S	Pcdh9		Queried	0.10327623598568	RGC	
ALPHAOFF-S	Pcsk2		Queried	0.115222253409033	RGC	
ALPHAOFF-S	Pvalb		Queried	0.130129507947043	RGC	
ALPHAOFF-S	Ralyl		Queried	0.119541308538439	RGC	
ALPHAOFF-S	Spp1	Curated	Queried	0.363166900906414	RGC	
ALPHAOFF-S	Zmat4		Queried	0.138746030988092	RGC	
ALPHAOFF-T	6330411d24rik		Queried	0.0554475579157985	RGC	
ALPHAOFF-T	Aldoc		Queried	0.0587467523863185	RGC	
ALPHAOFF-T	Cdkn1c		Queried	0.0617319432610259	RGC	
ALPHAOFF-T	Coch		Queried	0.0885968952716936	RGC	
ALPHAOFF-T	Etv1		Queried	0.0777534128462131	RGC	
ALPHAOFF-T	Fgf1		Queried	0.0769296665328708	RGC	
ALPHAOFF-T	Kcng2		Queried	0.104544914846312	RGC	
ALPHAOFF-T	Ldhb		Queried	0.0757178598275414	RGC	
ALPHAOFF-T	Mafb		Queried	0.0540831732450412	RGC	
ALPHAOFF-T	Map7d2		Queried	0.0550159262655305	RGC	
ALPHAOFF-T	Nefh		Queried	0.114555747306448	RGC	
ALPHAOFF-T	Nefm		Queried	0.0871040306126555	RGC	
ALPHAOFF-T	Ntng1		Queried	0.0531786018521046	RGC	
ALPHAOFF-T	Ogfrl1		Queried	0.0976987205952482	RGC	
ALPHAOFF-T	Pou4f3	Curated			RGC	
ALPHAOFF-T	Pvalb		Queried	0.127752199969628	RGC	
ALPHAOFF-T	Scn1b		Queried	0.0820280941433817	RGC	
ALPHAOFF-T	Spp1	Curated	Queried	0.166948326178989	RGC	
ALPHAOFF-T	Tpbg	Curated			RGC	
ALPHAOFF-T	Tppp3		Queried	0.0835149581486721	RGC	
ALPHAON-S	Calb1	Curated	Queried	0.238868705191095	RGC	
ALPHAON-S	Cdh18		Queried	0.12125784249893	RGC	
ALPHAON-S	Ctxn3		Queried	0.250823430437551	RGC	
ALPHAON-S	Dlgap1		Queried	0.153715818488458	RGC	
ALPHAON-S	Fgf1		Queried	0.139750667138918	RGC	
ALPHAON-S	Il1rapl2	Curated	Queried	0.371084849847679	RGC	
ALPHAON-S	Map1a		Queried	0.118319501343861	RGC	
ALPHAON-S	Nefh		Queried	0.130079158135756	RGC	
ALPHAON-S	Nrg1_ensmusg00000062991		Queried	0.182520779016987	RGC	
ALPHAON-S	Opn4	Curated			RGC	
ALPHAON-S	Pcdh9		Queried	0.144185429663139	RGC	
ALPHAON-S	Prph		Queried	0.157066369024855	RGC	
ALPHAON-S	Pvalb		Queried	0.212570358856655	RGC	
ALPHAON-S	Rgs4		Queried	0.164291069293269	RGC	
ALPHAON-S	Sgcz		Queried	0.144252658557951	RGC	
ALPHAON-S	Slc24a2		Queried	0.12809628230727	RGC	
ALPHAON-S	Spp1	Curated			RGC	
ALPHAON-S	Ttll7		Queried	0.118315084910141	RGC	
ALPHAON-T	Aldoc		Queried	0.213658410587325	RGC	
ALPHAON-T	Asic2		Queried	0.241232693253664	RGC	
ALPHAON-T	Cdkn1c		Queried	0.243766663058434	RGC	
ALPHAON-T	Clu		Queried	0.25521664340458	RGC	
ALPHAON-T	Dkk3		Queried	0.20811287225633	RGC	
ALPHAON-T	Etv1		Queried	0.541122734203079	RGC	
ALPHAON-T	Fgf1		Queried	0.342453647760641	RGC	
ALPHAON-T	Kcnb2		Queried	0.286708810456383	RGC	
ALPHAON-T	Kit	Curated			RGC	
ALPHAON-T	Mgat4c		Queried	0.189310288721341	RGC	
ALPHAON-T	Nkain2		Queried	0.209945271035726	RGC	
ALPHAON-T	Pcdh17		Queried	0.240307338057909	RGC	
ALPHAON-T	Pcdh9		Queried	0.322534233757414	RGC	
ALPHAON-T	Pvalb		Queried	0.44797082618815	RGC	
ALPHAON-T	Rgs6		Queried	0.190038186215319	RGC	
ALPHAON-T	Sema3a		Queried	0.194726903150362	RGC	
ALPHAON-T	Sgcz		Queried	0.273184566841865	RGC	
ALPHAON-T	Spp1	Curated	Queried	0.331968491947648	RGC	
D-OODSGC	Calb1	Curated			RGC	
D-OODSGC	Cartpt	Curated			RGC	
D-OODSGC	Col25a1	Curated			RGC	
DV-OODSGC	Alk		Queried	0.204978673547857	RGC	
DV-OODSGC	Cartpt		Queried	1.20176100053938	RGC	
DV-OODSGC	Cdh6		Queried	0.499033389534679	RGC	
DV-OODSGC	Cntn5		Queried	0.33082661445602	RGC	
DV-OODSGC	Cplx2		Queried	0.255243141609211	RGC	
DV-OODSGC	Crhbp		Queried	0.259630785469549	RGC	
DV-OODSGC	Gm32647		Queried	0.211835049242199	RGC	
DV-OODSGC	Hs3st4		Queried	0.518349052748116	RGC	
DV-OODSGC	Nrsn1		Queried	0.205650792682979	RGC	
DV-OODSGC	Opcml		Queried	0.239427623714368	RGC	
DV-OODSGC	Pcdh11x		Queried	0.43161192222814	RGC	
DV-OODSGC	Pcp4		Queried	0.474798355987058	RGC	
DV-OODSGC	Ralyl		Queried	0.26792165720973	RGC	
DV-OODSGC	Rgs4		Queried	0.324397108135432	RGC	
DV-OODSGC	Scg2		Queried	0.415531104949677	RGC	
DV-OODSGC	Tafa1		Queried	0.33019516247249	RGC	
F-MIDI-OFF	Cdk15	Curated			RGC	
F-MIDI-OFF	Cntn5		Queried	0.341542400595452	RGC	
F-MIDI-OFF	Cplx2		Queried	0.344532787488294	RGC	
F-MIDI-OFF	Csmd1		Queried	0.306510778892178	RGC	
F-MIDI-OFF	Foxp1		Queried	0.323455817731474	RGC	
F-MIDI-OFF	Foxp2	Curated			RGC	
F-MIDI-OFF	Gabra2		Queried	0.297377184357194	RGC	
F-MIDI-OFF	Kcnb2		Queried	0.340355474226334	RGC	
F-MIDI-OFF	Marcks		Queried	0.337534834515713	RGC	
F-MIDI-OFF	Pcdh9		Queried	0.460195342053897	RGC	
F-MIDI-OFF	Pvalb		Queried	0.361392219622412	RGC	
F-MIDI-OFF	Robo1		Queried	0.308702142511627	RGC	
F-MIDI-OFF	Rprm		Queried	0.306847104303264	RGC	
F-MIDI-OFF	Scg2		Queried	0.294902708468358	RGC	
F-MIDI-OFF	Sorcs1		Queried	0.258272959545022	RGC	
F-MIDI-OFF	Sphkap		Queried	0.326979726869995	RGC	
F-MIDI-OFF	Synpr		Queried	0.278215152265491	RGC	
F-MIDI-OFF	Tac1		Queried	0.607339490554426	RGC	
F-MIDI-OFF	Vsnl1		Queried	0.292515223133055	RGC	
F-MIDI-ON	Anxa3	Curated			RGC	
F-MIDI-ON	Chrm3		Queried	0.401464283855265	RGC	
F-MIDI-ON	Cntnap2		Queried	0.543369521242142	RGC	
F-MIDI-ON	Dpp10		Queried	0.559523650729924	RGC	
F-MIDI-ON	Ebf3		Queried	0.349905933502283	RGC	
F-MIDI-ON	Foxp2	Curated	Queried	0.441446413389947	RGC	
F-MIDI-ON	Galntl6		Queried	0.304735706923993	RGC	
F-MIDI-ON	Hcn1		Queried	0.288305138119277	RGC	
F-MIDI-ON	Kcnb2		Queried	0.382283677297379	RGC	
F-MIDI-ON	Lxn		Queried	0.404061388289995	RGC	
F-MIDI-ON	Marcks		Queried	0.325668929288177	RGC	
F-MIDI-ON	Meis2		Queried	0.949070611733904	RGC	
F-MIDI-ON	Pcp4		Queried	0.303047946928016	RGC	
F-MIDI-ON	Pvalb		Queried	0.49233020325438	RGC	
F-MIDI-ON	Scg2		Queried	0.351981939607631	RGC	
F-MIDI-ON	Sorcs1		Queried	0.455941013873945	RGC	
F-MIDI-ON	Synpr		Queried	0.379778947082548	RGC	
F-MIDI-ON	Unc5c		Queried	0.464575182494913	RGC	
F-MINI-OFF	Csmd3		Queried	0.439643418557788	RGC	
F-MINI-OFF	Foxp1		Queried	0.434283882880091	RGC	
F-MINI-OFF	Galntl6		Queried	0.477199948475749	RGC	
F-MINI-OFF	Gpc6		Queried	0.429066044107853	RGC	
F-MINI-OFF	Gria1		Queried	0.881676521681996	RGC	
F-MINI-OFF	Lrrc4c		Queried	0.676148194757479	RGC	
F-MINI-OFF	Magi1		Queried	0.413249161647104	RGC	
F-MINI-OFF	Pcp4		Queried	0.417980803545455	RGC	
F-MINI-OFF	Pde1a	Curated			RGC	
F-MINI-OFF	Rprm		Queried	0.525893224123562	RGC	
F-MINI-OFF	Tafa1		Queried	0.60481800190393	RGC	
F-MINI-OFF	Tafa2		Queried	0.512683520485401	RGC	
F-MINI-OFF	Tshz2		Queried	0.510041721975085	RGC	
F-MINI-ON	D130079a08rik		Queried	0.268682591101522	RGC	
F-MINI-ON	Dcc		Queried	0.319848353865055	RGC	
F-MINI-ON	Dpp10		Queried	0.305083728715977	RGC	
F-MINI-ON	Enox1		Queried	0.260713132776575	RGC	
F-MINI-ON	Foxp2	Curated	Queried	0.653771222343319	RGC	
F-MINI-ON	Grid2		Queried	0.606026320961642	RGC	
F-MINI-ON	Irx4	Curated			RGC	
F-MINI-ON	Kcnd2		Queried	0.437021296630829	RGC	
F-MINI-ON	Kcnq5		Queried	0.265672921185396	RGC	
F-MINI-ON	Mgat4c		Queried	0.328229170539971	RGC	
F-MINI-ON	Nell2		Queried	0.312826917263122	RGC	
F-MINI-ON	Nrgn		Queried	0.33115361838453	RGC	
F-MINI-ON	Pcdh7		Queried	0.628411692201005	RGC	
F-MINI-ON	Ptchd4		Queried	0.356488562151295	RGC	
F-MINI-ON	Spon1		Queried	0.334861486559743	RGC	
F-MINI-ON	Trarg1		Queried	0.368693473662063	RGC	
F-MINI-ON	Zfhx3		Queried	0.41737775545731	RGC	
F-MINI-ON	Zfp804b		Queried	0.495675885100706	RGC	
F-NOVEL	Car10		Queried	0.248162558219187	RGC	
F-NOVEL	Cntnap2		Queried	0.245562780991783	RGC	
F-NOVEL	Coch	Curated	Queried	0.548337247432337	RGC	
F-NOVEL	Dlgap1		Queried	0.379835197479441	RGC	
F-NOVEL	Egfem1		Queried	0.278995192010364	RGC	
F-NOVEL	Foxp2		Queried	0.465442595209642	RGC	
F-NOVEL	Frmd5		Queried	0.247195970287926	RGC	
F-NOVEL	Galntl6		Queried	0.261013612385047	RGC	
F-NOVEL	Lrrtm4		Queried	0.240651888733713	RGC	
F-NOVEL	Meis2		Queried	0.46753479638044	RGC	
F-NOVEL	Ntng1		Queried	0.532439226931951	RGC	
F-NOVEL	Prdm8	Curated			RGC	
F-NOVEL	Rhox5	Curated			RGC	
F-NOVEL	Sgcz		Queried	0.259863283014153	RGC	
F-NOVEL	Snca		Queried	0.257885917657513	RGC	
F-NOVEL	Spon1		Queried	0.33957809927	RGC	
F-NOVEL	Synpr		Queried	0.234143000858777	RGC	
F-RGC	Ebf3	Curated			RGC	
F-RGC	Foxp1	Curated			RGC	
F-RGC	Foxp2	Curated			RGC	
F-RGC	Pou4f1	Curated			RGC	
F-RGC	Pou4f2	Curated			RGC	
F-RGC	Pou4f3	Curated			RGC	
GANGLIONOTHER78	Eomes	Curated			RGC	
GANGLIONOTHER78	Opn4	Curated			RGC	
IPRGC	Adcyap1	Curated			RGC	
IPRGC	Eomes	Curated			RGC	
IPRGC	Opn4	Curated			RGC	
IPRGC	Spp1	Curated			RGC	
IPRGC	Tbx20	Curated			RGC	
J-RGC	Cadm2		Queried	0.488974525701196	RGC	
J-RGC	Caln1		Queried	0.444825881167354	RGC	
J-RGC	Dcc		Queried	0.559343965672199	RGC	
J-RGC	Egfem1		Queried	0.380627835768496	RGC	
J-RGC	Jam2	Curated			RGC	
J-RGC	Kcnd2		Queried	0.796961840864528	RGC	
J-RGC	Lingo2		Queried	0.454213300183923	RGC	
J-RGC	Lrrc4c		Queried	0.86041160833489	RGC	
J-RGC	Nrxn3		Queried	0.435978110345754	RGC	
J-RGC	Pcdh20	Curated			RGC	
J-RGC	Pcdh9		Queried	0.373780548861682	RGC	
J-RGC	Pcsk2		Queried	0.4554613748044	RGC	
J-RGC	Plcb1		Queried	0.367859018380451	RGC	
J-RGC	Tbr1	Curated			RGC	
J-RGC	Tenm2		Queried	0.617116286219086	RGC	
J-RGC	Tmsb4x		Queried	0.433667563704189	RGC	
J-RGC	Tshz2		Queried	0.406602341718576	RGC	
J-RGC	Zfhx3		Queried	0.575051938650941	RGC	
M1A	Adcyap1	Curated	Queried	0.17481556732311	RGC	
M1A	Brinp1		Queried	0.180146144234267	RGC	
M1A	Cd24a		Queried	0.205402377917584	RGC	
M1A	Celf4		Queried	0.185618142877293	RGC	
M1A	Gldn		Queried	0.240028596634389	RGC	
M1A	Gm32647		Queried	0.304351611441389	RGC	
M1A	Igf1		Queried	0.276417823232337	RGC	
M1A	Lbhd2	Curated			RGC	
M1A	Lxn		Queried	0.39499482603164	RGC	
M1A	Meis2		Queried	0.181236683995952	RGC	
M1A	Nrg1_ensmusg00000062991		Queried	0.208960145133292	RGC	
M1A	Opcml		Queried	0.209753886739762	RGC	
M1A	Opn4	Curated	Queried	0.413470383073212	RGC	
M1A	Rbms3		Queried	0.182895946442868	RGC	
M1A	Rprm		Queried	0.204743283533511	RGC	
M1A	Sdk1		Queried	0.277013405354955	RGC	
M1A	Thsd7b		Queried	0.215295111059848	RGC	
M1A	Unc5d		Queried	0.370396165167995	RGC	
M1B	Asic2		Queried	0.211724113358134	RGC	
M1B	Cdh18		Queried	0.267596519029377	RGC	
M1B	Cntn5		Queried	0.315577414933099	RGC	
M1B	Csmd1		Queried	0.269161517829783	RGC	
M1B	Eomes		Queried	0.246368108310304	RGC	
M1B	Etl4		Queried	0.176585657506186	RGC	
M1B	Gpc5		Queried	0.237519043318672	RGC	
M1B	Kcnb2		Queried	0.176450622481692	RGC	
M1B	Kcnq5		Queried	0.167463188319371	RGC	
M1B	Nmb	Curated			RGC	
M1B	Opn4		Queried	0.1822617457794	RGC	
M1B	Pcdh9		Queried	0.321354788284146	RGC	
M1B	Pde4b		Queried	0.216463884934411	RGC	
M1B	Resp18		Queried	0.206883485811158	RGC	
M1B	Rprm		Queried	0.178448012688927	RGC	
M1B	Six3		Queried	0.310783620710588	RGC	
M1B	Synpr		Queried	0.218662658799795	RGC	
M2	Aldoc		Queried	0.326929871957565	RGC	
M2	Astn2		Queried	0.265315603253785	RGC	
M2	Ctxn3		Queried	0.477550573523503	RGC	
M2	Cygb		Queried	0.284380632725483	RGC	
M2	Dlgap1		Queried	0.415641535122952	RGC	
M2	Fabp5		Queried	0.275101502636794	RGC	
M2	Gm32647		Queried	0.558013669909358	RGC	
M2	Lbhd2	Curated			RGC	
M2	Lrp1b		Queried	0.335367022951651	RGC	
M2	Lrrc4c		Queried	0.31396630123224	RGC	
M2	Ndnf		Queried	0.264650102302366	RGC	
M2	Nell1		Queried	0.269140413102366	RGC	
M2	Opn4		Queried	0.286975972153756	RGC	
M2	Pcdh9		Queried	0.48886986642667	RGC	
M2	Pcp4		Queried	0.317242324644152	RGC	
M2	Rgs4		Queried	0.327800069169165	RGC	
M2	Scg2		Queried	0.359342049047761	RGC	
M2	Sdk1		Queried	0.319723156183491	RGC	
M2	Spp1	Curated	Queried	0.807168708913127	RGC	
M2	Tbx20	Curated			RGC	
M2	Thsd7b		Queried	0.301972901198324	RGC	
M3, M5, OR M6	Caln1		Queried	0.438397829115155	RGC	
M3, M5, OR M6	Cdhr1	Curated			RGC	
M3, M5, OR M6	Csmd1		Queried	0.29082083970956	RGC	
M3, M5, OR M6	Ctxn3		Queried	0.491918206325397	RGC	
M3, M5, OR M6	Gpc5		Queried	0.815095383157338	RGC	
M3, M5, OR M6	Hs3st4		Queried	0.287023092924866	RGC	
M3, M5, OR M6	Igf1		Queried	0.337655873983418	RGC	
M3, M5, OR M6	Kirrel3		Queried	0.720390407476037	RGC	
M3, M5, OR M6	Lrp1b		Queried	0.295519041440308	RGC	
M3, M5, OR M6	Mgat4c		Queried	0.281748118409926	RGC	
M3, M5, OR M6	Ntm		Queried	0.282293351600832	RGC	
M3, M5, OR M6	Pcdh15		Queried	0.364878144695674	RGC	
M3, M5, OR M6	Pcdh9		Queried	0.345838795542153	RGC	
M3, M5, OR M6	Pcp4		Queried	0.401833299986368	RGC	
M3, M5, OR M6	Pcsk2		Queried	0.397708071906814	RGC	
M3, M5, OR M6	Serpine2	Curated			RGC	
M3, M5, OR M6	Sgcd		Queried	0.681660015331916	RGC	
M3, M5, OR M6	Tmcc3		Queried	0.305122182654136	RGC	
M3, M5, OR M6	Trhde		Queried	0.687154679486157	RGC	
M3, M5, OR M6	Unc5d		Queried	0.442001267453234	RGC	
M4	Il1rapl2	Curated			RGC	
M4	Spp1	Curated			RGC	
MAYBE T-OODSGC	Gpr88	Curated			RGC	
MAYBE T-OODSGC	Tafa4	Curated			RGC	
N-OODSGC	Cartpt	Curated			RGC	
N-OODSGC	Mmp17	Curated			RGC	
N-RGC	Neurod2	Curated			RGC	
N-RGC	Satb2	Curated			RGC	
NOVEL_10	Ano3		Queried	0.574556668514194	RGC	
NOVEL_10	Auts2		Queried	0.316104603948324	RGC	
NOVEL_10	Dab1		Queried	0.267964968218183	RGC	
NOVEL_10	Enox1		Queried	0.229960181027973	RGC	
NOVEL_10	Fat3		Queried	0.278458021398578	RGC	
NOVEL_10	Hcn1		Queried	0.289486775827471	RGC	
NOVEL_10	Igf1		Queried	0.318865135765196	RGC	
NOVEL_10	Mgat4c		Queried	0.246911138706848	RGC	
NOVEL_10	Mmp9		Queried	0.347932167133776	RGC	
NOVEL_10	Nlgn1		Queried	0.247922457277645	RGC	
NOVEL_10	Ntng1		Queried	0.320769209075797	RGC	
NOVEL_10	Pcdh9		Queried	0.541002888781876	RGC	
NOVEL_10	Pou6f2		Queried	0.329514773717582	RGC	
NOVEL_10	Robo1		Queried	0.424351918300961	RGC	
NOVEL_10	Sdk1		Queried	0.378655674518976	RGC	
NOVEL_10	Tafa1		Queried	0.371916083216092	RGC	
NOVEL_10	Tmeff2		Queried	0.290361949980991	RGC	
NOVEL_10	Tmsb4x		Queried	0.264437047017455	RGC	
NOVEL_11	Cdh4		Queried	0.307955410955417	RGC	
NOVEL_11	Chrm3		Queried	0.531264691363627	RGC	
NOVEL_11	Cntn5		Queried	0.361258681287981	RGC	
NOVEL_11	Cplx2		Queried	0.306993695513706	RGC	
NOVEL_11	Ebf3		Queried	0.464931881919553	RGC	
NOVEL_11	Gabrg3		Queried	0.28336256656217	RGC	
NOVEL_11	Gm17750	Curated			RGC	
NOVEL_11	Hs6st3		Queried	0.388177238931739	RGC	
NOVEL_11	Khdrbs2		Queried	0.238524328841934	RGC	
NOVEL_11	Ntng1		Queried	0.25349716787264	RGC	
NOVEL_11	Pex5l		Queried	0.451471165237519	RGC	
NOVEL_11	Pvalb		Queried	0.383549959981678	RGC	
NOVEL_11	Sdk1		Queried	0.406777531938607	RGC	
NOVEL_11	Serpinb1b	Curated			RGC	
NOVEL_11	Sgcz		Queried	0.340989732314679	RGC	
NOVEL_11	Tac1		Queried	0.583580799313964	RGC	
NOVEL_13	Cartpt		Queried	0.415049161511324	RGC	
NOVEL_13	Cntn5		Queried	0.899680889132093	RGC	
NOVEL_13	Cplx2		Queried	0.526984610845276	RGC	
NOVEL_13	Dpp10		Queried	0.461360305199338	RGC	
NOVEL_13	Fstl5		Queried	0.331868647062391	RGC	
NOVEL_13	Gabrg3		Queried	0.772623080793514	RGC	
NOVEL_13	Negr1		Queried	0.300055080008992	RGC	
NOVEL_13	Nrg1_ensmusg00000062991		Queried	0.863697390372794	RGC	
NOVEL_13	Pcdh7		Queried	0.30756220806216	RGC	
NOVEL_13	Sdk1		Queried	0.312433458338115	RGC	
NOVEL_13	Slc35f1		Queried	0.478832852067162	RGC	
NOVEL_13	Sv2c		Queried	0.32510762133395	RGC	
NOVEL_13	Tagln3		Queried	0.313498365948496	RGC	
NOVEL_13	Tenm2		Queried	0.391717335320279	RGC	
NOVEL_14	Cartpt	Curated			RGC	
NOVEL_14	Vit	Curated			RGC	
NOVEL_15	Apela	Curated			RGC	
NOVEL_15	Asic2		Queried	0.327319637290914	RGC	
NOVEL_15	Cartpt		Queried	0.341806622316431	RGC	
NOVEL_15	Cntnap5a		Queried	0.45370764730349	RGC	
NOVEL_15	Crhbp		Queried	0.595238985491551	RGC	
NOVEL_15	Ebf1		Queried	0.297595588845812	RGC	
NOVEL_15	Galntl6		Queried	0.335125812284918	RGC	
NOVEL_15	Hpcal1		Queried	0.315229054531341	RGC	
NOVEL_15	Kirrel3		Queried	0.613796253056511	RGC	
NOVEL_15	Meis2		Queried	0.662556973530827	RGC	
NOVEL_15	Mid1		Queried	0.416901868069714	RGC	
NOVEL_15	Nrgn		Queried	0.511829719017275	RGC	
NOVEL_15	Ogfrl1		Queried	0.392913719555398	RGC	
NOVEL_15	Pcdh11x		Queried	0.520603808048743	RGC	
NOVEL_15	Penk		Queried	0.29396832203439	RGC	
NOVEL_15	Schip1		Queried	0.327063722663966	RGC	
NOVEL_15	Tmsb4x		Queried	0.340949864622741	RGC	
NOVEL_15	Tshz2		Queried	0.346817169027966	RGC	
NOVEL_18	Cdh18		Queried	0.91532386197242	RGC	
NOVEL_18	Cntnap2		Queried	0.346280412737591	RGC	
NOVEL_18	Csmd1		Queried	0.30536044732625	RGC	
NOVEL_18	Edil3		Queried	0.425989490639009	RGC	
NOVEL_18	Etl4		Queried	0.318751002724908	RGC	
NOVEL_18	Fads2b	Curated			RGC	
NOVEL_18	Gabrb1		Queried	0.314954982042561	RGC	
NOVEL_18	Gnas		Queried	0.326226178383454	RGC	
NOVEL_18	Grin2a		Queried	0.779217633321387	RGC	
NOVEL_18	Il1rapl1		Queried	0.300600985615232	RGC	
NOVEL_18	Lrrtm4		Queried	0.747512793283735	RGC	
NOVEL_18	Mgarp		Queried	0.416064127746915	RGC	
NOVEL_18	Pcdh20	Curated			RGC	
NOVEL_18	Pcdh9		Queried	0.673262050862172	RGC	
NOVEL_18	Pou6f2		Queried	0.541565116633521	RGC	
NOVEL_18	Rgs6		Queried	0.360998360770286	RGC	
NOVEL_18	Spon1		Queried	0.437775819364262	RGC	
NOVEL_19	Alcam		Queried	0.526860686591509	RGC	
NOVEL_19	Brinp3		Queried	0.431599136097619	RGC	
NOVEL_19	Csmd3		Queried	0.62722690456213	RGC	
NOVEL_19	Ebf3		Queried	0.434177811084252	RGC	
NOVEL_19	Hs6st3		Queried	0.63037993021439	RGC	
NOVEL_19	Inpp4b		Queried	0.360886078975525	RGC	
NOVEL_19	Kcnh7		Queried	0.405758767869585	RGC	
NOVEL_19	Lrrc4c		Queried	0.653382340991918	RGC	
NOVEL_19	Negr1		Queried	0.46948955372299	RGC	
NOVEL_19	Nell1		Queried	0.602769030591748	RGC	
NOVEL_19	Pcdh9		Queried	0.550502264513067	RGC	
NOVEL_19	Penk	Curated	Queried	0.590557498247825	RGC	
NOVEL_19	Prdm8	Curated			RGC	
NOVEL_19	Ptprd		Queried	0.376892736122498	RGC	
NOVEL_19	Schip1		Queried	0.843054305403535	RGC	
NOVEL_19	Slc24a2	Curated			RGC	
NOVEL_19	Sorcs1		Queried	0.371659842509778	RGC	
NOVEL_19	Tafa1		Queried	0.592358339614821	RGC	
NOVEL_19	Tcf4		Queried	0.664755495994347	RGC	
NOVEL_19	Tenm1		Queried	0.48469244280704	RGC	
NOVEL_20	Chrm3		Queried	0.322281582468101	RGC	
NOVEL_20	Cntn5		Queried	0.395884579958507	RGC	
NOVEL_20	Csmd3		Queried	0.372198851383617	RGC	
NOVEL_20	Ebf3		Queried	0.331465161304477	RGC	
NOVEL_20	Gal	Curated			RGC	
NOVEL_20	Gm32647		Queried	0.369145586170546	RGC	
NOVEL_20	Hcn1		Queried	0.290778483896062	RGC	
NOVEL_20	Inpp4b		Queried	0.550068940930429	RGC	
NOVEL_20	Marcks		Queried	0.271827827062876	RGC	
NOVEL_20	Meis2		Queried	0.92303400338117	RGC	
NOVEL_20	Pcdh9		Queried	0.832499505678385	RGC	
NOVEL_20	Penk	Curated	Queried	0.693232745201789	RGC	
NOVEL_20	Ppp3ca		Queried	0.278554182752288	RGC	
NOVEL_20	Tshz2		Queried	0.36890809941504	RGC	
NOVEL_24	Alcam		Queried	0.325501908821091	RGC	
NOVEL_24	Ano3		Queried	0.581418719014987	RGC	
NOVEL_24	Calb1		Queried	0.975539975416258	RGC	
NOVEL_24	Cplx2		Queried	0.348969710248225	RGC	
NOVEL_24	Dpp10		Queried	0.622835042008668	RGC	
NOVEL_24	Egfem1		Queried	0.307455910375864	RGC	
NOVEL_24	Gabrg3		Queried	0.366085833435403	RGC	
NOVEL_24	Gm32647		Queried	0.876580725718984	RGC	
NOVEL_24	Klhl1		Queried	0.385479448106614	RGC	
NOVEL_24	Pcdh10		Queried	0.321687579486828	RGC	
NOVEL_24	Pcdh9		Queried	0.554237348135486	RGC	
NOVEL_24	Pvalb		Queried	0.619542186752809	RGC	
NOVEL_24	Sgcd		Queried	0.384416329233166	RGC	
NOVEL_24	Sgcz		Queried	0.445621418035457	RGC	
NOVEL_24	Tafa2		Queried	0.368430948941398	RGC	
NOVEL_24	Tppp3		Queried	0.374925443637462	RGC	
NOVEL_24	Zfhx3		Queried	0.356518440691001	RGC	
NOVEL_25	Cplx1		Queried	0.257947212340149	RGC	
NOVEL_25	Dlg2		Queried	0.260468021153689	RGC	
