Cell Type,Gene,Coefficient
AC_42,Bc1,-0.28136047242456746
AC_42,Trpm3,-0.2574323411480779
AC_42,Pcp4,-0.25625171404346203
AC_42,Meis2,-0.2548921981128682
AC_42,Tmsb4x,-0.25059844555283317
AC_42,Ftl1,-0.23457547540692278
AC_42,Lrrc4c,-0.22202090500980887
AC_42,Kcnip4,-0.21687571972493278
AC_42,Car2,-0.20364004157255008
AC_42,Actb,-0.20200629174845908
AC_42,Asic2,-0.1967248803937918
AC_42,Xist,-0.1949558297236961
AC_42,Hcn1,-0.18995484852601469
AC_42,Vsnl1,-0.18744270397858956
AC_42,Mt1,-0.18698387448113257
AC_42,C1ql1,-0.18554081530626756
AC_42,Cst3,-0.1838879230557109
AC_42,Rbfox1,-0.18088007311468482
AC_43,Gabrb1,0.47597657520107306
AC_43,Ralyl,0.4578843359708121
AC_43,Lrrtm4,0.3576174954321423
AC_43,Chgb,0.3271045220533056
AC_43,Rnf220,0.3224737761443011
AC_43,Cbln4,0.3221017006726358
AC_43,Dpp10,0.26911077970828357
AC_43,Nr4a2,0.26040143928282294
AC_43,Kcnip4,0.2534709652628941
AC_43,Robo1,0.25242586443470794
AC_43,Sgcd,0.24849386848977428
AC_43,Sema6a,0.2448200048157331
AC_43,Unc5c,0.20508809107165393
AC_43,Cntnap2,0.20416775134889717
AC_43,Ptprk,0.19482572187481945
AC_43,Prkg1,0.19050374059460015
AC_43,Dach1,0.17790451723083875
AC_43,C1ql1,0.17742358230677854
AC_43,Man1a,0.16723176397144351
AC_43,Nrg1_ENSMUSG00000062991,0.16448491106967908
AC_43,mt-Nd1,-0.4689733865795664
AC_43,Pcp4,-0.3631778871373745
AC_43,Lrrc4c,-0.3183967558132862
AC_43,Rbfox1,-0.3084782600034979
AC_43,Asic2,-0.27580242433144336
AC_43,Nrg3,-0.23986698463243764
AC_43,Bsg,-0.22503999673757283
AC_43,Phactr1,-0.2245256273111707
AC_43,Calb2,-0.21454067603527455
AC_43,Actb,-0.20788127109686044
AC_43,Tmsb10,-0.20598353655054688
AC_43,Zeb2,-0.2020439443091879
AC_43,Stmn1,-0.1974446926847345
AC_43,Zfp804a,-0.1954369256224594
AC_43,Prkca,-0.19122273885419336
AC_43,Pcdh9,-0.18897214166567478
AC_43,Ftl1,-0.18883732311100662
AC_43,Sorcs1,-0.1872607677812846
AC_43,Dab1,-0.18611498305993313
AC_43,Cst3,-0.18112400200382395
AC_44,Cxcl14,0.5106921409437737
AC_44,Tac2,0.4362343728091585
AC_44,Mgat4c,0.33847375776644417
AC_44,Tac1,0.31214966616138895
AC_44,Crabp1,0.3005518854917722
AC_44,Nrg1_ENSMUSG00000062991,0.26034874732232893
AC_44,Sorcs1,0.2565483452183267
AC_44,Lrrc4c,0.22033645235844299
AC_44,Pde11a,0.21275468766074268
AC_44,Dpp10,0.2063269301992104
AC_44,Grid2,0.20595886309772227
AC_44,Fxyd6,0.19197269111548276
AC_44,Cntnap5b,0.18041827374424088
AC_44,Robo1,0.17960181884299364
AC_44,Kirrel3,0.1731588250376045
AC_44,Schip1,0.1676588005358451
AC_44,Ptprt,0.1666583526032929
AC_44,Pcdh11x,0.1585115981468383
AC_44,Fstl5,0.15457600494221727
AC_44,Nxph4,0.1520382542425471
AC_44,mt-Nd1,-0.5009417413307178
AC_44,Bc1,-0.34500356578059
AC_44,Tenm2,-0.33394475910332616
AC_44,Calb2,-0.26543881561116395
AC_44,Tmsb4x,-0.2440037714275538
AC_44,Ftl1,-0.23761299075829517
AC_44,Bsg,-0.20938170048392632
AC_44,Actb,-0.20447698396699845
AC_44,Atp2b1,-0.2025903792642332
AC_44,Gng13,-0.20212460013021594
AC_44,Tmsb10,-0.20150230135085395
AC_44,Cmss1,-0.19687848571893157
AC_44,Uba52,-0.19359861542878098
AC_44,Mt1,-0.19035750557232067
AC_44,Zfp804a,-0.18835744302335777
AC_44,Thy1,-0.1882523814593906
AC_44,Unc119,-0.1841404878501279
AC_44,Kcnb2,-0.1759984575278272
AC_44,Cst3,-0.1715731870458486
AC_44,Ebf1,-0.16986506795219805
AC_45,Mgat4c,0.4740124344212215
AC_45,Kirrel3,0.4591833116487913
AC_45,Nav3,0.44270922540440394
AC_45,Spock1,0.4378495152306301
AC_45,Nnat,0.4091427515244762
AC_45,Pcdh15,0.36005187164327535
AC_45,Stmn2,0.33158428887589286
AC_45,Csmd1,0.3246430718448935
AC_45,Nr4a2,0.3226984601532668
AC_45,Dpp10,0.31348168072470806
AC_45,Dmd,0.27717952594882506
AC_45,Kcnip1,0.27495282050125447
AC_45,Hs6st3,0.2665020468139602
AC_45,Vsnl1,0.2640747407158238
AC_45,Ralyl,0.2607613656881264
AC_45,Nell1,0.2577845208979113
AC_45,Fat3,0.2521894852259657
AC_45,Nlgn1,0.2351027073423496
AC_45,Nr2f2,0.21581539911864983
AC_45,Erbb4,0.21081948953881494
AC_45,Pcp4,-0.5538336064984263
AC_45,Calb2,-0.4415728413805312
AC_45,Grip1,-0.3441603387665239
AC_45,Pcdh9,-0.3422695499952962
AC_45,mt-Nd1,-0.3363881534813697
AC_45,Cartpt,-0.33017243743788566
AC_45,Car2,-0.3245678836451469
AC_45,Xist,-0.31393425891477306
AC_45,Trpm3,-0.3072586086065754
AC_45,Sncg,-0.2964085480327301
AC_45,Lhfp,-0.2868080535832777
AC_45,Ebf1,-0.28514542956465083
AC_45,Pax6,-0.27187597053888124
AC_45,Bc1,-0.2715886705709097
AC_45,Tkt,-0.2710800230335959
AC_45,Nefl,-0.2692991106871034
AC_45,Kcnip4,-0.2643408929808513
AC_45,Sphkap,-0.2546069788258655
AC_45,Ftl1,-0.24941229192960046
AC_45,Cdk14,-0.24721406007976077
AC_46,C1ql1,0.43616536469571493
AC_46,Cntn5,0.40756056189336626
AC_46,Filip1l,0.34279318058813235
AC_46,Rbfox1,0.32292424946910553
AC_46,Nefm,0.25942936983047443
AC_46,Mgat4c,0.24669301706176708
AC_46,Dach2,0.23077290541029633
AC_46,C1ql2,0.22631780408644042
AC_46,Sdk1,0.2187362098206805
AC_46,Pcdh17,0.21648883560538812
AC_46,Zfp804a,0.213954368692611
AC_46,Nbl1,0.2116739779805826
AC_46,Nefl,0.21146012013357957
AC_46,Slc4a4,0.21088567494481686
AC_46,Kcnh7,0.20528765798003545
AC_46,Pcdh9,0.18461719016777725
AC_46,Tfap2b,0.17236614572550416
AC_46,Luzp2,0.17213832295148385
AC_46,Spock1,0.1705454356898962
AC_46,Unc5c,0.16631096004971058
AC_46,mt-Nd1,-0.5206007976711072
AC_46,Lrrc4c,-0.41703934622722566
AC_46,Tenm2,-0.38054001955841493
AC_46,Bc1,-0.3680683347612813
AC_46,Tmsb4x,-0.3274983803506537
AC_46,Nrg1_ENSMUSG00000062991,-0.30746977848990986
AC_46,Trpm3,-0.2901313580307446
AC_46,Kcnip4,-0.2855735501635347
AC_46,Unc5d,-0.2714012711396313
AC_46,Ftl1,-0.27023000330627595
AC_46,Pcp4,-0.2639464160535176
AC_46,Tmsb10,-0.26070320155765064
AC_46,Phactr1,-0.2470990332569262
AC_46,Car2,-0.24621997152858416
AC_46,Xist,-0.2244260765763781
AC_46,Lrrtm4,-0.22382739021745485
AC_46,Calb2,-0.21538908259000628
AC_46,Uba52,-0.20657242534920336
AC_46,Ldhb,-0.20652231515729344
AC_46,Cntn4,-0.20623017064358382
AC_47,Npy,0.7397640209091292
AC_47,Lrrtm4,0.46939340596665424
AC_47,Tac2,0.4144914039357855
AC_47,Cbln2,0.356403202413591
AC_47,Pou3f1,0.3329803729438948
AC_47,Slit2,0.30814824910156213
AC_47,Cngb3,0.28431924755807914
AC_47,Lrrc4c,0.2624208632980613
AC_47,Tfap2b,0.24677914886699687
AC_47,Grm7,0.21234464407916634
AC_47,Npnt,0.21153087901323792
AC_47,Lingo2,0.20736095249557582
AC_47,Qpct,0.19157533361218487
AC_47,Zmat4,0.1881041996465376
AC_47,Pcp4,0.18196751243978154
AC_47,Efemp1,0.17793790154986014
AC_47,Sorcs1,0.17601529424671392
AC_47,Meis2,0.17154265372682298
AC_47,Vip,0.1707094014910518
AC_47,Csmd3,0.16824679175726587
AC_47,mt-Nd1,-0.4531168657638758
AC_47,Asic2,-0.4519495174871613
AC_47,Tenm2,-0.39466114766531385
AC_47,Bc1,-0.354342463117484
AC_47,Dlgap1,-0.3358138085996595
AC_47,Tmsb4x,-0.29005792430384447
AC_47,Ftl1,-0.26495206928069565
AC_47,Actb,-0.25972409556767323
AC_47,Robo1,-0.25855148181437493
AC_47,Car2,-0.2508136997075778
AC_47,Cntnap2,-0.22609029124499216
AC_47,Uba52,-0.2118751274585864
AC_47,Xist,-0.2073180259328864
AC_47,Calb2,-0.20678347511775585
AC_47,Scg2,-0.20548931271006465
AC_47,Tmsb10,-0.2035574204953334
AC_47,Mt1,-0.2000800914530881
AC_47,Mgat4c,-0.1987404051938264
AC_47,Nrg3,-0.19346843761569432
AC_47,Cst3,-0.19195041254936
AC_48,Tac2,0.8229452424450693
AC_48,C1ql1,0.36595309292965644
AC_48,Lrp1b,0.33709864584446614
AC_48,Stmn2,0.2824259005766754
AC_48,Lrrc4c,0.2760540713675921
AC_48,Sorcs1,0.27030890883792014
AC_48,Cxcl14,0.2583124070477315
AC_48,Grid2,0.25430127040711176
AC_48,Kcnq5,0.24898025203313562
AC_48,Nrg1_ENSMUSG00000062991,0.21588983310795595
AC_48,C1ql2,0.2000585505336297
AC_48,Cplx2,0.19212767783946164
AC_48,Nxph4,0.191898153524602
AC_48,Sdk1,0.19097092780224167
AC_48,Etl4,0.14913603029612513
AC_48,Grm8,0.14446055694623705
AC_48,Nav3,0.1270009179006913
AC_48,Cpne5,0.12121961919203747
AC_48,Fgf14,0.11962828290922278
AC_48,Gad2,0.11852929251490107
AC_48,mt-Nd1,-0.30889342581094464
AC_48,Tenm2,-0.288397885226211
AC_48,Unc5d,-0.27516071742569925
AC_48,Lingo2,-0.2732219618167265
AC_48,Cntnap2,-0.2714375050732053
AC_48,Trpm3,-0.2537801188088363
AC_48,Calb2,-0.2513039095255409
AC_48,Car2,-0.2446611029713624
AC_48,Pax6,-0.23859437985540913
AC_48,Kcnip4,-0.23104529261840173
AC_48,Pcp4,-0.22557001277001013
AC_48,Pcdh9,-0.21441931295530692
AC_48,Dlgap1,-0.21427636119639246
AC_48,Lhfp,-0.20800402591449085
AC_48,Xist,-0.2048804030200017
AC_48,Hmgn1,-0.202706164935191
AC_48,Bc1,-0.18630795388224364
AC_48,Gng13,-0.18378862734639267
AC_48,Tkt,-0.17915838918757288
AC_48,Inpp4b,-0.1786758513730073
AC_49,Shisa8,0.36882036660725837
AC_49,Esrrg,0.2791589789611628
AC_49,Mgat4c,0.267721093220477
AC_49,Lingo2,0.26042002420313803
AC_49,Gad1,0.24909553183609817
AC_49,Phlda1,0.24379983195167065
AC_49,Cdh20,0.24254898334036418
AC_49,Dlgap2,0.22830291841085096
AC_49,Vgf,0.22679917371915118
AC_49,Tfap2b,0.21645670966875902
AC_49,Kcnc2,0.21291961081418612
AC_49,Nav2,0.20283177959577095
AC_49,Slc6a1,0.1997203729299898
AC_49,Dscam,0.19163853445946147
AC_49,Tkt,0.19122780171495113
AC_49,Slc8a1,0.18816450429525441
AC_49,Frmd5,0.18814392832076887
AC_49,Ptprk,0.18686019776191712
AC_49,Rbm20,0.18419291883773556
AC_49,Pcdh17,0.18283940950096214
AC_49,mt-Nd1,-0.41936093660385104
AC_49,Bc1,-0.4013860908578949
AC_49,Tmsb10,-0.32069741258590656
AC_49,Stmn1,-0.3177877071266203
AC_49,Tenm2,-0.30144397739195256
AC_49,Lrrc4c,-0.2842799688120458
AC_49,Kcnip4,-0.27579820242892156
AC_49,Trpm3,-0.2624101521655646
AC_49,Uba52,-0.24713701159579854
AC_49,Ftl1,-0.24668057217795955
AC_49,Pcdh9,-0.2271962086871281
AC_49,Inpp4b,-0.21523846410429548
AC_49,Car2,-0.21523498269111935
AC_49,Actb,-0.2098919558619185
AC_49,Calb2,-0.20667635055283534
AC_49,Dkk3,-0.2059513634280465
AC_49,Mt1,-0.20416507481988605
AC_49,Glul,-0.19948184886878445
AC_49,Pde3a,-0.19889616087506337
AC_49,Asic2,-0.1918036962762538
AC_5,Dkk3,0.4930801771505848
AC_5,C1ql2,0.47614640664045993
AC_5,Pantr1,0.47425930965245433
AC_5,Lingo2,0.43490720271459704
AC_5,Pcp4,0.41574238321029183
AC_5,Hpgd,0.37427477564316536
AC_5,Gad1,0.3508274686288269
AC_5,Nckap5,0.3333586336643
AC_5,Kcnd3,0.29265912061567934
AC_5,Pcdh9,0.2839577306630368
AC_5,Tafa1,0.277558787816412
AC_5,Kcnip1,0.2681664166538346
AC_5,Galnt18,0.2680780679186045
AC_5,Kcnip4,0.26653903318420247
AC_5,Ptprm,0.2657940543793285
AC_5,Tfap2b,0.26072435885773143
AC_5,Glra3,0.24228505166863418
AC_5,Khdrbs2,0.23532704384790848
AC_5,Tenm3,0.2330266308125249
AC_5,Chrm3,0.2327017028773244
AC_5,Dlgap1,-0.39986394609054543
AC_5,mt-Nd1,-0.392702507262069
AC_5,Tmsb10,-0.38851711985787135
AC_5,Cntnap2,-0.32933897609200063
AC_5,Tmsb4x,-0.29838123011200296
AC_5,Tenm2,-0.27459026471376285
AC_5,C1ql1,-0.2658388933301461
AC_5,Meis2,-0.26003847611608855
AC_5,Zfp804a,-0.2558312543399131
AC_5,Nlgn1,-0.23965456173206973
AC_5,Dscam,-0.2389898202719835
AC_5,Rbfox1,-0.23244248691711078
AC_5,Synpr,-0.21836246026963535
AC_5,Nrg3,-0.211503289285205
AC_5,Grik1,-0.2082639046511227
AC_5,Aldoc,-0.20390406095588487
AC_5,Atp2b1,-0.20046303064766238
AC_5,Grm8,-0.19439900191686502
AC_5,Gng13,-0.19075264716686235
AC_5,Lhfp,-0.19021303662530453
AC_50,Npy,0.8612787814157514
AC_50,C1ql3,0.4918751112226653
AC_50,Adarb2,0.4621214227787323
AC_50,Erbb4,0.4227403551462026
AC_50,Galntl6,0.3431755517139962
AC_50,Ldb2,0.33425532757303184
AC_50,Nav2,0.28616599973895246
AC_50,Lingo2,0.28561059195476546
AC_50,Cntnap5a,0.2425323172258105
AC_50,Ptprk,0.23167653299000177
AC_50,C1ql1,0.22174597045341546
AC_50,Zfpm2,0.21853933921143687
AC_50,Unc5c,0.21697377106308816
AC_50,Fxyd6,0.2023418918903123
AC_50,Lrrc4c,0.19864441252458648
AC_50,Brinp3,0.19321311330021723
AC_50,Plcb1,0.1915930671388383
AC_50,Cntn5,0.1861234585119596
AC_50,C1ql2,0.16001378427347607
AC_50,Dgkb,0.15520423013562695
AC_50,mt-Nd1,-0.3607692680609463
AC_50,Pcp4,-0.3594701179794279
AC_50,Tenm2,-0.3570079418489195
AC_50,Grm7,-0.35315572413778096
AC_50,Lrp1b,-0.3192141573193223
AC_50,Ftl1,-0.2653264590961874
AC_50,Car2,-0.23959043891244194
AC_50,Aldoc,-0.23891915907711223
AC_50,Ptn,-0.22897239416436305
AC_50,Sorcs1,-0.22758618401326086
AC_50,Grm8,-0.2267494331414776
AC_50,Astn2,-0.21641634628427517
AC_50,Pax6,-0.21216157846455108
AC_50,Unc13c,-0.21117079449412585
AC_50,Bsg,-0.21112039962086143
AC_50,Trpm3,-0.20888623487168756
AC_50,Calb2,-0.20761377175645385
AC_50,Mt1,-0.20586658283168818
AC_50,Hmgn1,-0.20567669733734323
AC_50,Zfp804a,-0.2049743806526566
AC_51,Nnat,0.46367223981881067
AC_51,Cartpt,0.39553738918292
AC_51,Hcn1,0.3011661083124712
AC_51,Adamtsl1,0.292158189587636
AC_51,Gabra2,0.23874334899429253
AC_51,Rnf220,0.2384349785130756
AC_51,Ralyl,0.2194476818128097
AC_51,Pcdh17,0.21124367328710345
AC_51,Kalrn,0.2081392792573968
AC_51,Lrp1b,0.18936795936433112
AC_51,Sema6a,0.1853536468008108
AC_51,Dpp10,0.18066255291798597
AC_51,Mast4,0.1785659339523758
AC_51,Nr4a2,0.17713472409469086
AC_51,Cntn5,0.1428495245304363
AC_51,Epha3,0.14176900551939858
AC_51,Man1a,0.13900766023438813
AC_51,Vsnl1,0.1360699050404263
AC_51,Vgf,0.13593456893328093
AC_51,Epha6,0.12838275258537582
AC_51,mt-Nd1,-0.4474028005679726
AC_51,Bc1,-0.35468450791467193
AC_51,Asic2,-0.3200677032455745
AC_51,Kcnip4,-0.271278312042826
AC_51,Xist,-0.2482215155572547
AC_51,Stmn1,-0.24664309173294593
AC_51,Car2,-0.2163461228364151
AC_51,Pcdh9,-0.21490829470144182
AC_51,C1ql1,-0.20655069234836004
AC_51,Mt1,-0.20291358064339585
AC_51,Grm8,-0.19732526769381295
AC_51,Mgat4c,-0.19575387189269622
AC_51,Rbfox1,-0.18604329505473535
AC_51,Prkg1,-0.18557771966714715
AC_51,Inpp4b,-0.18047275721226178
AC_51,Uba52,-0.17634060185756825
AC_51,Kcnh7,-0.17104969217256344
AC_51,Synpr,-0.1641457478616021
AC_51,Calb2,-0.16346074117887538
AC_51,Hmgn1,-0.15538404482498877
AC_52,C1ql3,0.5807283282038731
AC_52,Galntl6,0.5501287444481191
AC_52,Rbms3,0.35285498766854195
AC_52,Lrfn5,0.34883982687213466
AC_52,Stxbp6,0.348206483723042
AC_52,Opcml,0.32289979201673713
AC_52,Cntnap5b,0.300953598741908
AC_52,Stmn2,0.25165557625975166
AC_52,Cdh20,0.2299650514370568
AC_52,Cngb3,0.22990039427649495
AC_52,Rbfox1,0.229456376656399
AC_52,Cacna2d1,0.22353889054500736
AC_52,Grin2b,0.21438212716847324
AC_52,Pdgfd,0.20746288683989553
AC_52,Marchf1,0.19269371839851243
AC_52,Efna5,0.19044859279354803
AC_52,Chst9,0.1869078855326182
AC_52,Fxyd6,0.18132833024576597
AC_52,Vsnl1,0.17821426630322873
AC_52,Crabp1,0.1777315831760641
AC_52,C1ql1,-0.4644233958752553
AC_52,Kcnip4,-0.4331968453539712
AC_52,mt-Nd1,-0.4316351322487851
AC_52,Synpr,-0.3636878239629199
AC_52,Xist,-0.3125956620681669
AC_52,Mgat4c,-0.3074685156003479
AC_52,Trpm3,-0.291612946542341
AC_52,Tfap2b,-0.2861089071238828
AC_52,Nrg3,-0.2842956161797755
AC_52,Nefl,-0.2736944548497694
AC_52,Slit2,-0.26868002136276226
AC_52,Car2,-0.2542311566794903
AC_52,C1ql2,-0.24367003219390554
AC_52,Bc1,-0.24095177816552352
AC_52,Asic2,-0.23545171407411658
AC_52,Prkg1,-0.2350161387516811
AC_52,Cartpt,-0.2341716945496351
AC_52,Lrp1b,-0.22195152843861385
AC_52,Ebf1,-0.21787198218855827
AC_52,Mt1,-0.21617589920923388
AC_53,Olfm3,0.011742345365232134
AC_53,Cbln2,0.009672136361566452
AC_53,Igfbp2,0.007689960848921004
AC_53,Slc6a5,0.007013026616997776
AC_53,Ptpro,0.0041308189875023
AC_53,Tshr,0.004062674432456106
AC_53,Tbx3os1,0.003850201790660814
AC_53,Gfra1,0.0033079260929132224
AC_53,Mn1,0.0022526440956068374
AC_53,Greb1l,0.0016238017381897192
AC_53,Tfap2b,0.0013125404686421416
AC_53,A930001A20Rik,0.001090491354955551
AC_53,Gm16104,0.0007086112910923343
AC_53,Abca13,0.0005041400185445402
AC_53,Tfap2a,-9.61022783906142e-05
AC_53,Cdk18,-0.00034794958926723387
AC_53,Gm31135,-0.0003749619069097565
AC_53,1700024B18Rik,-0.00040343448809127225
AC_53,Gm43581,-0.00046872976095135903
AC_53,Spag16,-0.000491312701021114
AC_53,mt-Nd1,-0.2933710098760381
AC_53,Tmsb10,-0.1676810515988675
AC_53,Zfp804b,-0.15427569560145804
AC_53,Actb,-0.15165554695244682
AC_53,Pcdh9,-0.15148078969775775
AC_53,Kcnip4,-0.1423873609625747
AC_53,Pcp4,-0.14067796968665047
AC_53,Gng13,-0.14054947909118212
AC_53,Bsg,-0.13398588486887653
AC_53,Tma7,-0.133594252063732
AC_53,Ftl1,-0.12862073469991944
AC_53,Unc119,-0.12305261732592407
AC_53,Tenm2,-0.11947450081816434
AC_53,Tmsb4x,-0.11521783803297515
AC_53,Dmd,-0.113131669774865
AC_53,Hcn1,-0.11062765495052782
AC_53,Cst3,-0.11040333995794323
AC_53,Pcp2,-0.10733933291693723
AC_53,Atp2b1,-0.10533648139255518
AC_53,Stmn1,-0.10428071757264135
AC_54,Tac2,0.5138789065139255
AC_54,Fxyd6,0.323332156590478
AC_54,Mgat4c,0.25353782033654193
AC_54,Nrg1_ENSMUSG00000062991,0.20330716316415984
AC_54,Schip1,0.19387360468446774
AC_54,Sorcs1,0.1571326626187296
AC_54,Ptgds,0.14866928956169492
AC_54,Meis2,0.14702515777104963
AC_54,Cdh6,0.14625674962855129
AC_54,Dpp10,0.14150337567666316
AC_54,Stmn2,0.13965573063319234
AC_54,Cntn5,0.1371978606086358
AC_54,Cpne5,0.13528562673058733
AC_54,Ptprt,0.13054936155155938
AC_54,Slc32a1,0.12866769078205906
AC_54,Ywhah,0.1231602372927128
AC_54,Nav2,0.12200662953980372
AC_54,Kalrn,0.11665162978989083
AC_54,Tfap2b,0.11415755623961482
AC_54,Dlgap2,0.113036286750021
AC_54,mt-Nd1,-0.3710303663218869
AC_54,Tenm2,-0.3320501658066613
AC_54,Trpm3,-0.27914735074984787
AC_54,Actb,-0.2706158721566527
AC_54,Pcdh9,-0.23528059893791572
AC_54,Sncg,-0.2301923904949376
AC_54,Ftl1,-0.22570928684695937
AC_54,Car2,-0.21680953613766593
AC_54,Unc119,-0.21305040525057814
AC_54,Cmss1,-0.21260070365661432
AC_54,Ebf1,-0.20066457800444812
AC_54,Bsg,-0.1944760576990507
AC_54,Mt1,-0.18724330572488418
AC_54,Atp2b1,-0.18589428200359215
AC_54,Grm7,-0.18499339854297728
AC_54,Thy1,-0.17825161668454426
AC_54,Uba52,-0.17598570641684586
AC_54,Xist,-0.1755818287318216
AC_54,Ldhb,-0.17477250962088292
AC_54,Glul,-0.17342376822752806
AC_55,Csmd1,0.46638694669429337
AC_55,Pcdh7,0.33621763781792496
AC_55,Lrrc4c,0.32455845383731896
AC_55,Calb2,0.31390818427388956
AC_55,Nnat,0.31105126045195
AC_55,Nr4a2,0.3076151647104314
AC_55,Sorcs3,0.3056072619619255
AC_55,Mafb,0.29353690144232747
AC_55,Cbln2,0.2588374163688279
AC_55,Galnt18,0.23975208653658686
AC_55,Rnf220,0.23927961230979028
AC_55,Glul,0.23765616376018772
AC_55,Cngb3,0.22912438154381753
AC_55,Lrrtm4,0.22676336168610167
AC_55,Mast4,0.22040606894339046
AC_55,Slc24a3,0.21224910483183743
AC_55,Gabra2,0.21077840232412928
AC_55,Spp1,0.2077087180871428
AC_55,Lingo2,0.20489923800110754
AC_55,Csmd3,0.2042231701986251
AC_55,mt-Nd1,-0.5099632878410433
AC_55,Bc1,-0.44568637156583907
AC_55,Tmsb10,-0.31485007150334404
AC_55,Asic2,-0.3060835366254845
AC_55,Car2,-0.3026575271121384
AC_55,Xist,-0.2827360304379397
AC_55,Actb,-0.27455452305031064
AC_55,Stmn1,-0.26614911234531113
AC_55,C1ql1,-0.25470259429611436
AC_55,Robo1,-0.25460206500719657
AC_55,Gria4,-0.24663602979735558
AC_55,Pcdh9,-0.2431958485565375
AC_55,Zfp804a,-0.23873159882503509
AC_55,Kcnip4,-0.23329478576239332
AC_55,Rbfox1,-0.2303438875908634
AC_55,Gnb1,-0.2289444866255409
AC_55,Ncam2,-0.224173753434239
AC_55,Basp1,-0.21976221967806986
AC_55,Uba52,-0.21552845698336034
AC_55,Tmsb4x,-0.20133076219558532
AC_56,Cartpt,1.0196752268238063
AC_56,Fos,0.7009778832276856
AC_56,Cntn5,0.5033232113254893
AC_56,Grm1,0.48352995797000353
AC_56,Grid2,0.4260732918442101
AC_56,Pantr1,0.41537476840301985
AC_56,Tfap2b,0.406747091629335
AC_56,Nrg1_ENSMUSG00000062991,0.3949143189196842
AC_56,Pde3a,0.3520342323933019
AC_56,Gnb3,0.33397579565056257
AC_56,Pcp2,0.329730227443904
AC_56,Ptprm,0.3254253762426833
AC_56,Junb,0.32299358893021907
AC_56,Ccdc85c,0.3145383675694966
AC_56,Alk,0.30777659064720075
AC_56,Kcnd2,0.30158051473770275
AC_56,Mgat4c,0.2815016478781235
AC_56,Xist,0.27432269887087535
AC_56,Zfp804b,0.271250229929943
AC_56,Plxna4,0.26931499621311433
AC_56,mt-Nd1,-1.0372914046900834
AC_56,Bc1,-0.5834226603037695
AC_56,Atp2b1,-0.556146589789094
AC_56,Scg2,-0.5163259935273944
AC_56,Slc32a1,-0.4703791397585989
AC_56,Nrxn1,-0.44088085029675955
AC_56,Cmss1,-0.4141529350621206
AC_56,Chgb,-0.3885340027949817
AC_56,Uba52,-0.38430410759213907
AC_56,Tmsb10,-0.38247468243949073
AC_56,Gabra1,-0.37576238384824256
AC_56,Phpt1,-0.3561084552209693
AC_56,C1ql2,-0.3512388415481231
AC_56,Synpr,-0.3353412823267853
AC_56,Tenm2,-0.33430747900310925
AC_56,Gng13,-0.3339192230539897
AC_56,Fgfr2,-0.30980570358221754
AC_56,Uchl1,-0.30439258862902074
AC_56,Insig1,-0.30306453326827715
AC_56,Bsg,-0.30151867928085685
AC_57,Pcdh15,0.42363739598132727
AC_57,Sgcz,0.4095264472563561
AC_57,Sorcs1,0.40227784978580194
AC_57,Tmeff2,0.33785933400493523
AC_57,Tafa2,0.28730612086078317
AC_57,Gabrg3,0.2621669740767919
AC_57,Gm15398,0.25820144176388266
AC_57,Plcb1,0.23804245720133443
AC_57,Kirrel3,0.23346193643478846
AC_57,Lingo2,0.21609068023084776
AC_57,Zmat4,0.20841349950229585
AC_57,Fxyd6,0.20621527242330112
AC_57,Serpine2,0.2019422117912214
AC_57,Stmn2,0.16937143441570313
AC_57,Nr4a2,0.1673924988806148
AC_57,Csmd1,0.16629279689326165
AC_57,Gabra2,0.15948608122702737
AC_57,Cpm,0.15255272020081773
AC_57,Cbln2,0.1509058802005943
AC_57,Prr16,0.14786385958388903
AC_57,Bc1,-0.384973078764508
AC_57,Kcnip4,-0.3467818532698328
AC_57,mt-Nd1,-0.34268409476307343
AC_57,Pcdh9,-0.2855029717834415
AC_57,Xist,-0.27976258249723523
AC_57,Rbfox1,-0.257305765687612
AC_57,Meis2,-0.2547879189072288
AC_57,Grm8,-0.23719324807734965
AC_57,Trpm3,-0.22912582916516702
AC_57,Uba52,-0.19856401696541642
AC_57,Actb,-0.19837452691407972
AC_57,Zfp804a,-0.19771722274831144
AC_57,Car2,-0.19467290738464765
AC_57,Pax6,-0.1832950674650592
AC_57,Thy1,-0.1808284452877207
AC_57,Tmsb10,-0.17917431434594067
AC_57,Slit2,-0.17529261575784527
AC_57,Robo1,-0.1738599880904548
AC_57,Ebf1,-0.17320396704025282
AC_57,C1ql1,-0.17073852567065873
AC_58,Galntl6,0.600125499931674
AC_58,Epha6,0.43378001173945935
AC_58,Tafa1,0.42263431179083316
AC_58,Pcdh9,0.4019584942044572
AC_58,Kcnq5,0.3233755289792832
AC_58,Ralyl,0.30727216907527943
AC_58,Hbegf,0.28309057131837456
AC_58,Pcdh17,0.2600747449361059
AC_58,Prkg1,0.24948556001998
AC_58,Adarb2,0.24661877915716215
AC_58,Cdh8,0.23836223654128086
AC_58,Gpc6,0.23224079560334937
AC_58,Grm7,0.22786982991827304
AC_58,Apela,0.19947996048046246
AC_58,Alcam,0.1964275460800289
AC_58,Hcn1,0.1806642606895739
AC_58,Ncam2,0.178048409440445
AC_58,Nrg1_ENSMUSG00000062991,0.1689886788300178
AC_58,Synpr,0.16086393274262384
AC_58,Lrp1b,0.1601019538639049
AC_58,Kcnip4,-0.5461136789182328
