Name,Marker,Parent_Name,MajorMinor,Set,Original_Marker,Original_Name,Original_Parent_Name
NOVEL_35,Zfp804b,RGC,Minor,Query,Zfp804b,35_Novel,RGC
NOVEL_35,Lrrtm4,RGC,Minor,Query,Lrrtm4,35_Novel,RGC
NOVEL_35,Rgs7bp,RGC,Minor,Query,Rgs7bp,35_Novel,RGC
NOVEL_35,Schip1,RGC,Minor,Query,Schip1,35_Novel,RGC
NOVEL_35,Astn2,RGC,Minor,Query,Astn2,35_Novel,RGC
NOVEL_35,Cartpt,RGC,Minor,Query,Cartpt,35_Novel,RGC
NOVEL_35,Inpp4b,RGC,Minor,Query,Inpp4b,35_Novel,RGC
NOVEL_36,Gabra2,RGC,Minor,Query,Gabra2,36_Novel,RGC
NOVEL_36,Slc8a1,RGC,Minor,Query,Slc8a1,36_Novel,RGC
NOVEL_36,Coch,RGC,Minor,Query,Coch,36_Novel,RGC
NOVEL_36,Ldhb,RGC,Minor,Query,Ldhb,36_Novel,RGC
NOVEL_36,Pcdh11x,RGC,Minor,Query,Pcdh11x,36_Novel,RGC
NOVEL_36,Serpini1,RGC,Minor,Query,Serpini1,36_Novel,RGC
NOVEL_36,Cdh12,RGC,Minor,Query,Cdh12,36_Novel,RGC
NOVEL_36,Cplx1,RGC,Minor,Query,Cplx1,36_Novel,RGC
NOVEL_36,Csmd1,RGC,Minor,Query,Csmd1,36_Novel,RGC
NOVEL_36,Dab1,RGC,Minor,Query,Dab1,36_Novel,RGC
NOVEL_36,Tenm2,RGC,Minor,Query,Tenm2,36_Novel,RGC
NOVEL_36,Nrg1_ensmusg00000062991,RGC,Minor,Query,Nrg1_ensmusg00000062991,36_Novel,RGC
NOVEL_36,Dkk3,RGC,Minor,Query,Dkk3,36_Novel,RGC
NOVEL_36,Pde1c,RGC,Minor,Query,Pde1c,36_Novel,RGC
NOVEL_36,Ntm,RGC,Minor,Query,Ntm,36_Novel,RGC
NOVEL_36,6330411d24rik,RGC,Minor,Query,6330411d24rik,36_Novel,RGC
NOVEL_36,Gabrb1,RGC,Minor,Query,Gabrb1,36_Novel,RGC
NOVEL_37,Csmd1,RGC,Minor,Query,Csmd1,37_Novel,RGC
NOVEL_37,Frmd5,RGC,Minor,Query,Frmd5,37_Novel,RGC
NOVEL_37,Fgf1,RGC,Minor,Query,Fgf1,37_Novel,RGC
NOVEL_37,Unc5d,RGC,Minor,Query,Unc5d,37_Novel,RGC
NOVEL_37,Pcdh7,RGC,Minor,Query,Pcdh7,37_Novel,RGC
NOVEL_37,Rgs6,RGC,Minor,Query,Rgs6,37_Novel,RGC
NOVEL_37,Cnr1,RGC,Minor,Query,Cnr1,37_Novel,RGC
NOVEL_37,Alk,RGC,Minor,Query,Alk,37_Novel,RGC
NOVEL_37,Ldhb,RGC,Minor,Query,Ldhb,37_Novel,RGC
NOVEL_37,Il1rapl2,RGC,Minor,Query,Il1rapl2,37_Novel,RGC
NOVEL_37,Gpc5,RGC,Minor,Query,Gpc5,37_Novel,RGC
NOVEL_37,Cdh8,RGC,Minor,Query,Cdh8,37_Novel,RGC
NOVEL_37,Aldoc,RGC,Minor,Query,Aldoc,37_Novel,RGC
NOVEL_37,Brinp3,RGC,Minor,Query,Brinp3,37_Novel,RGC
NOVEL_37,Ntng1,RGC,Minor,Query,Ntng1,37_Novel,RGC
NOVEL_37,Chchd10,RGC,Minor,Query,Chchd10,37_Novel,RGC
F-MIDI-ON,Marcks,RGC,Minor,Query,Marcks,38_FmidiON,RGC
F-MIDI-ON,Hcn1,RGC,Minor,Query,Hcn1,38_FmidiON,RGC
F-MIDI-ON,Pvalb,RGC,Minor,Query,Pvalb,38_FmidiON,RGC
F-MIDI-ON,Dpp10,RGC,Minor,Query,Dpp10,38_FmidiON,RGC
F-MIDI-ON,Kcnb2,RGC,Minor,Query,Kcnb2,38_FmidiON,RGC
F-MIDI-ON,Unc5c,RGC,Minor,Query,Unc5c,38_FmidiON,RGC
F-MIDI-ON,Foxp2,RGC,Minor,Query,Foxp2,38_FmidiON,RGC
F-MIDI-ON,Ebf3,RGC,Minor,Query,Ebf3,38_FmidiON,RGC
F-MIDI-ON,Meis2,RGC,Minor,Query,Meis2,38_FmidiON,RGC
F-MIDI-ON,Lxn,RGC,Minor,Query,Lxn,38_FmidiON,RGC
F-MIDI-ON,Scg2,RGC,Minor,Query,Scg2,38_FmidiON,RGC
F-MIDI-ON,Cntnap2,RGC,Minor,Query,Cntnap2,38_FmidiON,RGC
F-MIDI-ON,Galntl6,RGC,Minor,Query,Galntl6,38_FmidiON,RGC
F-MIDI-ON,Pcp4,RGC,Minor,Query,Pcp4,38_FmidiON,RGC
F-MIDI-ON,Chrm3,RGC,Minor,Query,Chrm3,38_FmidiON,RGC
F-MIDI-ON,Synpr,RGC,Minor,Query,Synpr,38_FmidiON,RGC
F-MIDI-ON,Sorcs1,RGC,Minor,Query,Sorcs1,38_FmidiON,RGC
NOVEL_39,Pex5l,RGC,Minor,Query,Pex5l,39_Novel,RGC
NOVEL_39,6330411d24rik,RGC,Minor,Query,6330411d24rik,39_Novel,RGC
NOVEL_39,Nefh,RGC,Minor,Query,Nefh,39_Novel,RGC
NOVEL_39,Brinp3,RGC,Minor,Query,Brinp3,39_Novel,RGC
NOVEL_39,Cplx1,RGC,Minor,Query,Cplx1,39_Novel,RGC
NOVEL_39,Kcnip1,RGC,Minor,Query,Kcnip1,39_Novel,RGC
NOVEL_39,Nefm,RGC,Minor,Query,Nefm,39_Novel,RGC
NOVEL_39,Scn1b,RGC,Minor,Query,Scn1b,39_Novel,RGC
NOVEL_39,Sorcs1,RGC,Minor,Query,Sorcs1,39_Novel,RGC
NOVEL_39,Pcdh17,RGC,Minor,Query,Pcdh17,39_Novel,RGC
NOVEL_39,Lrrtm4,RGC,Minor,Query,Lrrtm4,39_Novel,RGC
NOVEL_39,Csmd3,RGC,Minor,Query,Csmd3,39_Novel,RGC
NOVEL_39,Thsd7a,RGC,Minor,Query,Thsd7a,39_Novel,RGC
NOVEL_39,Tcf4,RGC,Minor,Query,Tcf4,39_Novel,RGC
F-MINI-ON,Mgat4c,RGC,Minor,Query,Mgat4c,3_FminiON,RGC
F-MINI-ON,Spon1,RGC,Minor,Query,Spon1,3_FminiON,RGC
F-MINI-ON,Grid2,RGC,Minor,Query,Grid2,3_FminiON,RGC
F-MINI-ON,Trarg1,RGC,Minor,Query,Trarg1,3_FminiON,RGC
F-MINI-ON,Zfhx3,RGC,Minor,Query,Zfhx3,3_FminiON,RGC
F-MINI-ON,Zfp804b,RGC,Minor,Query,Zfp804b,3_FminiON,RGC
F-MINI-ON,Nrgn,RGC,Minor,Query,Nrgn,3_FminiON,RGC
F-MINI-ON,Kcnq5,RGC,Minor,Query,Kcnq5,3_FminiON,RGC
F-MINI-ON,Kcnd2,RGC,Minor,Query,Kcnd2,3_FminiON,RGC
F-MINI-ON,Dpp10,RGC,Minor,Query,Dpp10,3_FminiON,RGC
F-MINI-ON,Foxp2,RGC,Minor,Query,Foxp2,3_FminiON,RGC
F-MINI-ON,Dcc,RGC,Minor,Query,Dcc,3_FminiON,RGC
F-MINI-ON,D130079a08rik,RGC,Minor,Query,D130079a08rik,3_FminiON,RGC
F-MINI-ON,Ptchd4,RGC,Minor,Query,Ptchd4,3_FminiON,RGC
F-MINI-ON,Enox1,RGC,Minor,Query,Enox1,3_FminiON,RGC
F-MINI-ON,Pcdh7,RGC,Minor,Query,Pcdh7,3_FminiON,RGC
F-MINI-ON,Nell2,RGC,Minor,Query,Nell2,3_FminiON,RGC
M1A,Adcyap1,RGC,Minor,Query,Adcyap1,40_M1dup,RGC
M1A,Gldn,RGC,Minor,Query,Gldn,40_M1dup,RGC
M1A,Gm32647,RGC,Minor,Query,Gm32647,40_M1dup,RGC
M1A,Rbms3,RGC,Minor,Query,Rbms3,40_M1dup,RGC
M1A,Lxn,RGC,Minor,Query,Lxn,40_M1dup,RGC
M1A,Rprm,RGC,Minor,Query,Rprm,40_M1dup,RGC
M1A,Thsd7b,RGC,Minor,Query,Thsd7b,40_M1dup,RGC
M1A,Opcml,RGC,Minor,Query,Opcml,40_M1dup,RGC
M1A,Opn4,RGC,Minor,Query,Opn4,40_M1dup,RGC
M1A,Cd24a,RGC,Minor,Query,Cd24a,40_M1dup,RGC
M1A,Sdk1,RGC,Minor,Query,Sdk1,40_M1dup,RGC
M1A,Celf4,RGC,Minor,Query,Celf4,40_M1dup,RGC
M1A,Igf1,RGC,Minor,Query,Igf1,40_M1dup,RGC
M1A,Unc5d,RGC,Minor,Query,Unc5d,40_M1dup,RGC
M1A,Meis2,RGC,Minor,Query,Meis2,40_M1dup,RGC
M1A,Brinp1,RGC,Minor,Query,Brinp1,40_M1dup,RGC
M1A,Nrg1_ensmusg00000062991,RGC,Minor,Query,Nrg1_ensmusg00000062991,40_M1dup,RGC
ALPHAON-T,Dkk3,RGC,Minor,Query,Dkk3,41_AlphaONT,RGC
ALPHAON-T,Sema3a,RGC,Minor,Query,Sema3a,41_AlphaONT,RGC
ALPHAON-T,Nkain2,RGC,Minor,Query,Nkain2,41_AlphaONT,RGC
ALPHAON-T,Sgcz,RGC,Minor,Query,Sgcz,41_AlphaONT,RGC
ALPHAON-T,Pvalb,RGC,Minor,Query,Pvalb,41_AlphaONT,RGC
ALPHAON-T,Mgat4c,RGC,Minor,Query,Mgat4c,41_AlphaONT,RGC
ALPHAON-T,Asic2,RGC,Minor,Query,Asic2,41_AlphaONT,RGC
ALPHAON-T,Kcnb2,RGC,Minor,Query,Kcnb2,41_AlphaONT,RGC
ALPHAON-T,Aldoc,RGC,Minor,Query,Aldoc,41_AlphaONT,RGC
ALPHAON-T,Pcdh17,RGC,Minor,Query,Pcdh17,41_AlphaONT,RGC
ALPHAON-T,Etv1,RGC,Minor,Query,Etv1,41_AlphaONT,RGC
ALPHAON-T,Spp1,RGC,Minor,Query,Spp1,41_AlphaONT,RGC
ALPHAON-T,Fgf1,RGC,Minor,Query,Fgf1,41_AlphaONT,RGC
ALPHAON-T,Pcdh9,RGC,Minor,Query,Pcdh9,41_AlphaONT,RGC
ALPHAON-T,Rgs6,RGC,Minor,Query,Rgs6,41_AlphaONT,RGC
ALPHAON-T,Clu,RGC,Minor,Query,Clu,41_AlphaONT,RGC
ALPHAON-T,Cdkn1c,RGC,Minor,Query,Cdkn1c,41_AlphaONT,RGC
ALPHAOFF-S,Ralyl,RGC,Minor,Query,Ralyl,42_AlphaOFFS,RGC
ALPHAOFF-S,Spp1,RGC,Minor,Query,Spp1,42_AlphaOFFS,RGC
ALPHAOFF-S,Zmat4,RGC,Minor,Query,Zmat4,42_AlphaOFFS,RGC
ALPHAOFF-S,Pcsk2,RGC,Minor,Query,Pcsk2,42_AlphaOFFS,RGC
ALPHAOFF-S,Pcdh9,RGC,Minor,Query,Pcdh9,42_AlphaOFFS,RGC
ALPHAOFF-S,Nefh,RGC,Minor,Query,Nefh,42_AlphaOFFS,RGC
ALPHAOFF-S,Meis2,RGC,Minor,Query,Meis2,42_AlphaOFFS,RGC
ALPHAOFF-S,Mdga2,RGC,Minor,Query,Mdga2,42_AlphaOFFS,RGC
ALPHAOFF-S,Lrrc4c,RGC,Minor,Query,Lrrc4c,42_AlphaOFFS,RGC
ALPHAOFF-S,Frmd5,RGC,Minor,Query,Frmd5,42_AlphaOFFS,RGC
ALPHAOFF-S,Ntng1,RGC,Minor,Query,Ntng1,42_AlphaOFFS,RGC
ALPHAOFF-S,Fabp5,RGC,Minor,Query,Fabp5,42_AlphaOFFS,RGC
ALPHAOFF-S,Ogfrl1,RGC,Minor,Query,Ogfrl1,42_AlphaOFFS,RGC
ALPHAOFF-S,Ctxn3,RGC,Minor,Query,Ctxn3,42_AlphaOFFS,RGC
ALPHAOFF-S,Cdh12,RGC,Minor,Query,Cdh12,42_AlphaOFFS,RGC
ALPHAOFF-S,Aldoc,RGC,Minor,Query,Aldoc,42_AlphaOFFS,RGC
ALPHAOFF-S,Pvalb,RGC,Minor,Query,Pvalb,42_AlphaOFFS,RGC
ALPHAON-S,Ctxn3,RGC,Minor,Query,Ctxn3,43_AlphaONS,RGC
ALPHAON-S,Fgf1,RGC,Minor,Query,Fgf1,43_AlphaONS,RGC
ALPHAON-S,Cdh18,RGC,Minor,Query,Cdh18,43_AlphaONS,RGC
ALPHAON-S,Il1rapl2,RGC,Minor,Query,Il1rapl2,43_AlphaONS,RGC
ALPHAON-S,Ttll7,RGC,Minor,Query,Ttll7,43_AlphaONS,RGC
ALPHAON-S,Slc24a2,RGC,Minor,Query,Slc24a2,43_AlphaONS,RGC
ALPHAON-S,Sgcz,RGC,Minor,Query,Sgcz,43_AlphaONS,RGC
ALPHAON-S,Calb1,RGC,Minor,Query,Calb1,43_AlphaONS,RGC
ALPHAON-S,Nefh,RGC,Minor,Query,Nefh,43_AlphaONS,RGC
ALPHAON-S,Nrg1_ensmusg00000062991,RGC,Minor,Query,Nrg1_ensmusg00000062991,43_AlphaONS,RGC
ALPHAON-S,Dlgap1,RGC,Minor,Query,Dlgap1,43_AlphaONS,RGC
ALPHAON-S,Pvalb,RGC,Minor,Query,Pvalb,43_AlphaONS,RGC
ALPHAON-S,Map1a,RGC,Minor,Query,Map1a,43_AlphaONS,RGC
ALPHAON-S,Prph,RGC,Minor,Query,Prph,43_AlphaONS,RGC
ALPHAON-S,Rgs4,RGC,Minor,Query,Rgs4,43_AlphaONS,RGC
ALPHAON-S,Pcdh9,RGC,Minor,Query,Pcdh9,43_AlphaONS,RGC
NOVEL_44,Sdk1,RGC,Minor,Query,Sdk1,44_Novel,RGC
NOVEL_44,Ly6h,RGC,Minor,Query,Ly6h,44_Novel,RGC
NOVEL_44,Pcdh9,RGC,Minor,Query,Pcdh9,44_Novel,RGC
NOVEL_44,Rgs6,RGC,Minor,Query,Rgs6,44_Novel,RGC
NOVEL_44,Pou6f2,RGC,Minor,Query,Pou6f2,44_Novel,RGC
NOVEL_44,Cntnap2,RGC,Minor,Query,Cntnap2,44_Novel,RGC
NOVEL_44,Clu,RGC,Minor,Query,Clu,44_Novel,RGC
NOVEL_44,Dpp6,RGC,Minor,Query,Dpp6,44_Novel,RGC
NOVEL_44,Pcdh17,RGC,Minor,Query,Pcdh17,44_Novel,RGC
NOVEL_44,Ntng1,RGC,Minor,Query,Ntng1,44_Novel,RGC
NOVEL_44,Edil3,RGC,Minor,Query,Edil3,44_Novel,RGC
NOVEL_44,Zfp804b,RGC,Minor,Query,Zfp804b,44_Novel,RGC
NOVEL_44,Chrm3,RGC,Minor,Query,Chrm3,44_Novel,RGC
NOVEL_44,Etl4,RGC,Minor,Query,Etl4,44_Novel,RGC
NOVEL_44,Grm5,RGC,Minor,Query,Grm5,44_Novel,RGC
NOVEL_44,Resp18,RGC,Minor,Query,Resp18,44_Novel,RGC
ALPHAOFF-T,Tppp3,RGC,Minor,Query,Tppp3,45_AlphaOFFT,RGC
ALPHAOFF-T,Map7d2,RGC,Minor,Query,Map7d2,45_AlphaOFFT,RGC
ALPHAOFF-T,Pvalb,RGC,Minor,Query,Pvalb,45_AlphaOFFT,RGC
ALPHAOFF-T,Cdkn1c,RGC,Minor,Query,Cdkn1c,45_AlphaOFFT,RGC
ALPHAOFF-T,Coch,RGC,Minor,Query,Coch,45_AlphaOFFT,RGC
ALPHAOFF-T,Ldhb,RGC,Minor,Query,Ldhb,45_AlphaOFFT,RGC
ALPHAOFF-T,Mafb,RGC,Minor,Query,Mafb,45_AlphaOFFT,RGC
ALPHAOFF-T,Spp1,RGC,Minor,Query,Spp1,45_AlphaOFFT,RGC
ALPHAOFF-T,Kcng2,RGC,Minor,Query,Kcng2,45_AlphaOFFT,RGC
ALPHAOFF-T,Ogfrl1,RGC,Minor,Query,Ogfrl1,45_AlphaOFFT,RGC
ALPHAOFF-T,6330411d24rik,RGC,Minor,Query,6330411d24rik,45_AlphaOFFT,RGC
ALPHAOFF-T,Aldoc,RGC,Minor,Query,Aldoc,45_AlphaOFFT,RGC
ALPHAOFF-T,Ntng1,RGC,Minor,Query,Ntng1,45_AlphaOFFT,RGC
ALPHAOFF-T,Etv1,RGC,Minor,Query,Etv1,45_AlphaOFFT,RGC
ALPHAOFF-T,Nefh,RGC,Minor,Query,Nefh,45_AlphaOFFT,RGC
ALPHAOFF-T,Nefm,RGC,Minor,Query,Nefm,45_AlphaOFFT,RGC
ALPHAOFF-T,Fgf1,RGC,Minor,Query,Fgf1,45_AlphaOFFT,RGC
ALPHAOFF-T,Scn1b,RGC,Minor,Query,Scn1b,45_AlphaOFFT,RGC
F-MINI-OFF,Galntl6,RGC,Minor,Query,Galntl6,4_FminiOFF,RGC
F-MINI-OFF,Rprm,RGC,Minor,Query,Rprm,4_FminiOFF,RGC
F-MINI-OFF,Tafa1,RGC,Minor,Query,Tafa1,4_FminiOFF,RGC
F-MINI-OFF,Tafa2,RGC,Minor,Query,Tafa2,4_FminiOFF,RGC
F-MINI-OFF,Pcp4,RGC,Minor,Query,Pcp4,4_FminiOFF,RGC
F-MINI-OFF,Gria1,RGC,Minor,Query,Gria1,4_FminiOFF,RGC
F-MINI-OFF,Gpc6,RGC,Minor,Query,Gpc6,4_FminiOFF,RGC
F-MINI-OFF,Tshz2,RGC,Minor,Query,Tshz2,4_FminiOFF,RGC
F-MINI-OFF,Foxp1,RGC,Minor,Query,Foxp1,4_FminiOFF,RGC
F-MINI-OFF,Magi1,RGC,Minor,Query,Magi1,4_FminiOFF,RGC
F-MINI-OFF,Csmd3,RGC,Minor,Query,Csmd3,4_FminiOFF,RGC
F-MINI-OFF,Lrrc4c,RGC,Minor,Query,Lrrc4c,4_FminiOFF,RGC
J-RGC,Pcsk2,RGC,Minor,Query,Pcsk2,5_J-RGC,RGC
J-RGC,Dcc,RGC,Minor,Query,Dcc,5_J-RGC,RGC
J-RGC,Plcb1,RGC,Minor,Query,Plcb1,5_J-RGC,RGC
J-RGC,Kcnd2,RGC,Minor,Query,Kcnd2,5_J-RGC,RGC
J-RGC,Tenm2,RGC,Minor,Query,Tenm2,5_J-RGC,RGC
J-RGC,Egfem1,RGC,Minor,Query,Egfem1,5_J-RGC,RGC
J-RGC,Pcdh9,RGC,Minor,Query,Pcdh9,5_J-RGC,RGC
J-RGC,Caln1,RGC,Minor,Query,Caln1,5_J-RGC,RGC
J-RGC,Tshz2,RGC,Minor,Query,Tshz2,5_J-RGC,RGC
J-RGC,Nrxn3,RGC,Minor,Query,Nrxn3,5_J-RGC,RGC
J-RGC,Zfhx3,RGC,Minor,Query,Zfhx3,5_J-RGC,RGC
J-RGC,Lrrc4c,RGC,Minor,Query,Lrrc4c,5_J-RGC,RGC
J-RGC,Cadm2,RGC,Minor,Query,Cadm2,5_J-RGC,RGC
J-RGC,Lingo2,RGC,Minor,Query,Lingo2,5_J-RGC,RGC
J-RGC,Tmsb4x,RGC,Minor,Query,Tmsb4x,5_J-RGC,RGC
W3B,Pcdh7,RGC,Minor,Query,Pcdh7,6_W3B,RGC
W3B,Penk,RGC,Minor,Query,Penk,6_W3B,RGC
W3B,Runx1t1,RGC,Minor,Query,Runx1t1,6_W3B,RGC
W3B,Nrcam,RGC,Minor,Query,Nrcam,6_W3B,RGC
W3B,Ptn,RGC,Minor,Query,Ptn,6_W3B,RGC
W3B,Zfp804b,RGC,Minor,Query,Zfp804b,6_W3B,RGC
W3B,Pcp4,RGC,Minor,Query,Pcp4,6_W3B,RGC
W3B,Pcdh17,RGC,Minor,Query,Pcdh17,6_W3B,RGC
W3B,Adgrb3,RGC,Minor,Query,Adgrb3,6_W3B,RGC
W3B,Kcnd2,RGC,Minor,Query,Kcnd2,6_W3B,RGC
W3B,Kcnh7,RGC,Minor,Query,Kcnh7,6_W3B,RGC
W3B,Sgcd,RGC,Minor,Query,Sgcd,6_W3B,RGC
W3B,Lrrc4c,RGC,Minor,Query,Lrrc4c,6_W3B,RGC
W3B,Sgcz,RGC,Minor,Query,Sgcz,6_W3B,RGC
W3B,Grin2a,RGC,Minor,Query,Grin2a,6_W3B,RGC
W3B,Slc35f1,RGC,Minor,Query,Slc35f1,6_W3B,RGC
W3B,Hpcal1,RGC,Minor,Query,Hpcal1,6_W3B,RGC
NOVEL_7,Vsnl1,RGC,Minor,Query,Vsnl1,7_Novel,RGC
NOVEL_7,Prph,RGC,Minor,Query,Prph,7_Novel,RGC
NOVEL_7,Tenm3,RGC,Minor,Query,Tenm3,7_Novel,RGC
NOVEL_7,Cdh6,RGC,Minor,Query,Cdh6,7_Novel,RGC
NOVEL_7,Tbx20,RGC,Minor,Query,Tbx20,7_Novel,RGC
NOVEL_7,Tmeff2,RGC,Minor,Query,Tmeff2,7_Novel,RGC
NOVEL_7,Clstn2,RGC,Minor,Query,Clstn2,7_Novel,RGC
NOVEL_7,Unc5d,RGC,Minor,Query,Unc5d,7_Novel,RGC
NOVEL_7,Gabrg3,RGC,Minor,Query,Gabrg3,7_Novel,RGC
NOVEL_7,Rgs4,RGC,Minor,Query,Rgs4,7_Novel,RGC
NOVEL_7,Necab2,RGC,Minor,Query,Necab2,7_Novel,RGC
NOVEL_7,Grin2a,RGC,Minor,Query,Grin2a,7_Novel,RGC
NOVEL_7,Synpr,RGC,Minor,Query,Synpr,7_Novel,RGC
NOVEL_7,Mgat4c,RGC,Minor,Query,Mgat4c,7_Novel,RGC
NOVEL_7,Pcdh9,RGC,Minor,Query,Pcdh9,7_Novel,RGC
NOVEL_7,Marchf1,RGC,Minor,Query,Marchf1,7_Novel,RGC
NOVEL_7,Kitl,RGC,Minor,Query,Kitl,7_Novel,RGC
NOVEL_7,Lrrc4c,RGC,Minor,Query,Lrrc4c,7_Novel,RGC
NOVEL_7,Etl4,RGC,Minor,Query,Etl4,7_Novel,RGC
NOVEL_7,Grid2,RGC,Minor,Query,Grid2,7_Novel,RGC
NOVEL_8,Etl4,RGC,Minor,Query,Etl4,8_Novel,RGC
NOVEL_8,Cdh6,RGC,Minor,Query,Cdh6,8_Novel,RGC
NOVEL_8,Pcdh9,RGC,Minor,Query,Pcdh9,8_Novel,RGC
NOVEL_8,Tshz2,RGC,Minor,Query,Tshz2,8_Novel,RGC
NOVEL_8,Mast4,RGC,Minor,Query,Mast4,8_Novel,RGC
NOVEL_8,Unc5d,RGC,Minor,Query,Unc5d,8_Novel,RGC
NOVEL_8,Necab2,RGC,Minor,Query,Necab2,8_Novel,RGC
NOVEL_8,Lrrtm4,RGC,Minor,Query,Lrrtm4,8_Novel,RGC
NOVEL_8,Kirrel3,RGC,Minor,Query,Kirrel3,8_Novel,RGC
NOVEL_8,Cdh18,RGC,Minor,Query,Cdh18,8_Novel,RGC
NOVEL_8,Clstn2,RGC,Minor,Query,Clstn2,8_Novel,RGC
NOVEL_8,Cntn5,RGC,Minor,Query,Cntn5,8_Novel,RGC
NOVEL_8,Gnas,RGC,Minor,Query,Gnas,8_Novel,RGC
NOVEL_8,Ebf1,RGC,Minor,Query,Ebf1,8_Novel,RGC
NOVEL_8,Pcsk2,RGC,Minor,Query,Pcsk2,8_Novel,RGC
NOVEL_8,Tac1,RGC,Minor,Query,Tac1,8_Novel,RGC
NOVEL_8,Kcnip1,RGC,Minor,Query,Kcnip1,8_Novel,RGC
TBR1-NOVEL,Osbpl1a,RGC,Minor,Query,Osbpl1a,9_Tbr1_Novel,RGC
TBR1-NOVEL,Rprm,RGC,Minor,Query,Rprm,9_Tbr1_Novel,RGC
TBR1-NOVEL,Scg2,RGC,Minor,Query,Scg2,9_Tbr1_Novel,RGC
TBR1-NOVEL,Alcam,RGC,Minor,Query,Alcam,9_Tbr1_Novel,RGC
TBR1-NOVEL,Mid1,RGC,Minor,Query,Mid1,9_Tbr1_Novel,RGC
TBR1-NOVEL,Gabrb1,RGC,Minor,Query,Gabrb1,9_Tbr1_Novel,RGC
TBR1-NOVEL,Calb1,RGC,Minor,Query,Calb1,9_Tbr1_Novel,RGC
TBR1-NOVEL,Pcdh10,RGC,Minor,Query,Pcdh10,9_Tbr1_Novel,RGC
TBR1-NOVEL,Ralyl,RGC,Minor,Query,Ralyl,9_Tbr1_Novel,RGC
TBR1-NOVEL,Csmd1,RGC,Minor,Query,Csmd1,9_Tbr1_Novel,RGC
TBR1-NOVEL,Lhfpl3,RGC,Minor,Query,Lhfpl3,9_Tbr1_Novel,RGC
TBR1-NOVEL,Sorcs3,RGC,Minor,Query,Sorcs3,9_Tbr1_Novel,RGC
TBR1-NOVEL,Gm32647,RGC,Minor,Query,Gm32647,9_Tbr1_Novel,RGC
TBR1-NOVEL,Crhbp,RGC,Minor,Query,Crhbp,9_Tbr1_Novel,RGC
TBR1-NOVEL,Cntn5,RGC,Minor,Query,Cntn5,9_Tbr1_Novel,RGC
TBR1-NOVEL,Cdh8,RGC,Minor,Query,Cdh8,9_Tbr1_Novel,RGC
RGC,Gabrg3,RGC,Minor,Query,Gabrg3,RGC,RGC
RGC,Zfp804b,RGC,Minor,Query,Zfp804b,RGC,RGC
RGC,Rps23,RGC,Minor,Query,Rps23,RGC,RGC
RGC,Actb,RGC,Minor,Query,Actb,RGC,RGC
RGC,Alcam,RGC,Minor,Query,Alcam,RGC,RGC
RGC,Calb1,RGC,Minor,Query,Calb1,RGC,RGC
RGC,Lrrtm4,RGC,Minor,Query,Lrrtm4,RGC,RGC
RGC,Atp1b1,RGC,Minor,Query,Atp1b1,RGC,RGC
RGC,Mgst3,RGC,Minor,Query,Mgst3,RGC,RGC
RGC,Gapdh,RGC,Minor,Query,Gapdh,RGC,RGC
RGC,Nrxn3,RGC,Minor,Query,Nrxn3,RGC,RGC
RGC,Frmd5,RGC,Minor,Query,Frmd5,RGC,RGC
